#{"t_start": 1776947530.581552, "env_id": "None"}
r,l,t
303.742079,179,8918.908337
303.588593,190,8920.702745
309.004642,161,8922.226514
303.948794,190,8924.021505
303.574485,157,8925.505099
301.887776,154,8926.961794
303.009461,190,8928.756354
300.252704,190,8930.551191
311.960911,179,8932.238766
305.186631,190,8934.03189
308.868656,161,8935.568402
304.454923,190,8937.365296
303.701541,179,8939.05791
305.191996,190,8940.854234
300.398149,190,8942.652975
305.36254,190,8944.451895
304.681597,179,8946.143118
300.831539,176,8947.815823
305.02227,190,8949.620316
305.5187,157,8951.112525
304.968786,181,8952.834341
300.72487,166,8954.410278
299.470878,176,8956.082961
304.729402,190,8957.886078
308.008889,161,8959.409447
307.887275,178,8961.092364
299.021326,190,8962.888155
309.909141,174,8964.536522
299.729109,190,8966.339624
297.918481,182,8968.062447
301.634505,166,8969.632371
302.592974,157,8971.11646
309.874096,190,8972.911011
304.374124,157,8974.39797
305.064019,181,8976.111289
311.105175,179,8977.840097
309.809973,190,8979.648782
302.583676,187,8981.427298
303.551411,154,8982.893636
301.284177,166,8984.473916
303.389652,185,8986.230788
304.966698,179,8987.931396
308.753476,190,8989.739656
302.884494,154,8991.203362
306.225016,190,8993.007979
302.019234,168,8994.605437
302.361713,185,8996.365139
299.874912,190,8998.173963
298.797572,190,8999.982074
303.662287,190,9001.788999
298.594005,190,9003.598943
303.085592,190,9008.413019
303.280486,185,9010.179201
297.631506,182,9011.912092
303.067633,187,9013.697442
304.303096,190,9015.505231
302.29306,187,9017.283508
303.132501,154,9018.750288
301.790279,190,9020.560684
306.351731,190,9022.371339
306.509878,190,9024.176929
301.925771,166,9025.759759
306.292699,190,9027.571321
299.903099,190,9029.384762
303.47114,181,9031.111608
301.606789,168,9032.715547
304.381746,181,9034.444769
310.708123,161,9035.984448
311.740809,179,9037.689255
302.715662,168,9039.293309
310.819289,174,9040.950694
304.924052,190,9042.761439
307.108345,190,9044.566975
306.05384,190,9046.371949
307.63342,178,9048.062644
297.773291,190,9049.878295
307.770383,178,9051.580089
301.133476,190,9053.394931
307.629631,190,9055.212344
302.467322,154,9056.684309
304.550586,190,9058.493462
305.934883,157,9059.989285
303.373478,166,9061.570979
302.764657,187,9063.357417
303.793775,190,9065.174478
308.901893,161,9066.706332
305.787508,190,9068.518292
308.819315,178,9070.217398
302.62227,190,9072.027288
309.262978,190,9073.838726
309.649083,161,9075.371339
303.669992,190,9077.177269
303.500667,190,9078.983726
305.273229,190,9080.789732
310.162836,178,9082.481923
301.722605,168,9084.081174
301.20947,166,9085.660381
302.039102,187,9087.443739
306.2929,190,9089.250358
304.184789,190,9091.057442
301.097925,168,9092.657809
303.91622,179,9094.361334
299.901764,168,9095.959351
301.282074,168,9097.558303
312.205315,174,9099.216439
309.001775,190,9101.024015
302.759095,181,9102.744606
310.842039,179,9107.457933
301.894114,187,9109.238397
307.632516,190,9111.046375
300.99631,176,9112.720048
303.859711,168,9114.318621
311.153674,161,9115.851605
312.299501,174,9117.50975
303.082938,190,9119.320126
305.380487,190,9121.13045
301.020859,166,9122.710826
308.39758,178,9124.406013
308.491994,178,9126.101053
304.589469,190,9127.912649
301.15665,168,9129.510681
303.536684,190,9131.319287
302.003499,154,9132.787992
300.539074,166,9134.369697
302.636916,190,9136.178409
304.149966,190,9138.002674
296.764752,182,9139.735392
299.954627,190,9141.545415
303.164065,190,9143.351948
300.890277,166,9144.929086
302.822743,185,9146.686924
307.758242,190,9148.495113
299.484735,176,9150.169715
309.051066,178,9151.862514
306.581662,190,9153.671205
311.746034,179,9155.375278
310.81208,174,9157.028928
309.443671,161,9158.560902
304.533435,187,9160.339485
309.474542,190,9162.149545
312.683207,174,9163.805383
306.072689,185,9165.563767
304.27105,185,9167.323128
299.63691,176,9168.993155
302.590431,166,9170.571069
308.162944,178,9172.26027
300.599645,168,9173.857198
310.560718,174,9175.510971
303.761043,181,9177.228724
303.310077,179,9178.933945
303.639871,181,9180.665791
306.027211,179,9182.369241
306.742694,190,9184.175277
304.037924,190,9185.980264
310.10034,161,9187.512257
298.482236,190,9189.318768
311.050018,174,9190.971978
304.324022,190,9192.781341
311.947272,179,9194.485358
305.390763,190,9196.296128
309.965385,161,9197.82678
298.661461,182,9199.55756
307.487615,190,9201.36268
307.863601,190,9206.350607
305.903838,190,9208.163764
297.245894,190,9209.974076
303.290351,185,9211.738908
304.312681,190,9213.553837
305.761353,190,9215.360996
308.688043,178,9217.056578
300.575642,190,9218.867955
304.468149,181,9220.589577
300.052758,190,9222.396461
305.530462,179,9224.098466
303.04721,154,9225.562777
298.725154,190,9227.369151
303.108731,187,9229.1415
301.34246,166,9230.717729
304.537189,181,9232.435843
307.818396,178,9234.12755
306.450752,190,9235.933538
299.663135,190,9237.746555
310.463426,190,9239.560514
301.444917,176,9241.234193
302.673997,166,9242.814218
310.450986,190,9244.619776
313.285703,179,9246.327064
312.891372,174,9247.983638
296.796529,182,9249.712975
304.968861,190,9251.519815
307.780226,178,9253.218642
309.149878,161,9254.753935
305.693279,190,9256.562091
301.789502,190,9258.372458
304.641933,181,9260.09495
301.665521,187,9261.873459
306.106993,179,9263.577015
307.885912,178,9265.270475
303.746258,190,9267.079054
303.445406,168,9268.676591
303.999251,157,9270.167694
302.133489,154,9271.631362
306.709276,178,9273.321585
304.528081,157,9274.814373
302.837216,166,9276.396423
303.888287,187,9278.180772
303.026459,168,9279.784705
302.555494,187,9281.563023
310.15166,161,9283.096718
305.024371,157,9284.58811
302.8603,166,9286.164474
304.752278,154,9287.628276
303.92407,185,9289.38201
309.906608,161,9290.913947
302.699202,185,9292.672591
300.876467,176,9294.346325
308.544952,161,9295.876758
304.49964,166,9297.455035
313.298236,179,9299.156117
308.600808,190,9304.037669
307.700367,190,9305.854127
301.740214,187,9307.637409
308.850815,190,9309.447103
303.604828,185,9311.206921
303.545947,190,9313.014575
304.565116,179,9314.716136
299.655709,176,9316.391885
303.810523,179,9318.096287
305.981197,190,9319.900461
304.506614,190,9321.703554
299.703333,190,9323.508831
307.687196,178,9325.203887
307.659479,190,9327.009747
309.466547,174,9328.66161
308.58368,161,9330.194025
304.158115,190,9332.004113
302.840532,190,9333.833169
309.977565,161,9335.367272
303.481708,157,9336.865069
305.370982,190,9338.680174
308.095603,161,9340.214997
300.702452,190,9342.0304
309.459556,161,9343.568375
302.847539,185,9345.331335
307.918994,190,9347.145253
298.171258,182,9348.878529
299.355583,190,9350.692585
312.370583,179,9352.401723
303.31888,166,9353.98587
303.347939,179,9355.690182
310.004951,190,9357.496697
300.663732,154,9358.962321
308.781713,178,9360.661415
303.932051,185,9362.423981
300.668773,187,9364.207327
309.80626,178,9365.906705
304.072516,190,9367.716563
307.293265,190,9369.522829
299.329393,190,9371.331559
304.687418,190,9373.143066
304.066463,181,9374.868587
302.757539,168,9376.470183
302.690591,190,9378.277444
303.11587,166,9379.855688
300.556857,176,9381.531076
299.468743,190,9383.340536
303.412192,185,9385.102849
311.133669,179,9386.809995
302.875533,187,9388.593118
306.086986,190,9390.404093
296.938026,182,9392.137263
311.734119,179,9393.841826
304.288842,185,9395.601336
303.812603,179,9397.303986
298.718602,182,9402.078999
304.00273,187,9403.867657
308.698756,178,9405.560389
305.028319,190,9407.368819
298.613881,182,9409.100381
305.806869,190,9410.908882
306.170083,179,9412.611432
299.881411,176,9414.284521
301.133314,166,9415.862973
302.585553,154,9417.329131
302.381961,154,9418.793901
302.884414,181,9420.518059
297.318758,190,9422.324897
302.389104,168,9423.927446
304.661213,190,9425.737489
300.330183,176,9427.41245
309.625828,178,9429.110128
306.078887,157,9430.607679
302.540393,168,9432.214381
309.252534,178,9433.917187
303.111232,181,9435.642655
306.288221,157,9437.138529
308.997247,161,9438.674749
306.06126,190,9440.486995
304.399735,190,9442.296783
302.254927,176,9443.974125
304.660333,179,9445.681433
306.152676,190,9447.490413
301.111927,166,9449.070348
311.610641,174,9450.728548
303.293456,154,9452.196085
302.830006,181,9453.919038
304.73533,179,9455.624687
305.987014,190,9457.439693
300.666605,176,9459.117064
304.952539,190,9460.92772
297.458844,182,9462.661923
308.859784,178,9464.35733
302.968869,187,9466.136473
302.522319,181,9467.860549
305.279003,179,9469.565646
306.27897,190,9471.376529
299.497553,190,9473.187075
301.96045,187,9474.969823
302.294829,185,9476.734243
309.530986,161,9478.270051
302.447825,154,9479.73972
303.863427,179,9481.44471
303.239398,179,9483.151497
301.93278,168,9484.75123
303.963319,179,9486.457433
310.194476,161,9487.991536
303.911057,157,9489.488232
302.960368,166,9491.069779
306.123668,190,9492.885992
301.880954,154,9494.35603
302.928922,179,9496.06334
310.765141,161,9500.723065
307.270707,178,9502.422443
302.709563,187,9504.204404
301.48709,154,9505.673966
311.335942,174,9507.333255
300.867992,190,9509.147632
304.758813,190,9510.960084
301.04934,190,9512.779069
301.447082,176,9514.462823
307.431501,178,9516.16188
305.017851,190,9517.972577
307.907793,178,9519.673149
304.595691,179,9521.381177
311.309468,179,9523.090168
309.518917,190,9524.903157
310.088121,161,9526.4403
305.06854,157,9527.954305
303.613309,181,9529.679035
304.564194,190,9531.488453
309.04671,190,9533.298474
302.846507,181,9535.029887
301.957647,166,9536.611614
300.563837,190,9538.4226
306.03406,190,9540.242461
308.956518,161,9541.782068
300.595111,176,9543.459128
305.105186,157,9544.953299
297.002192,182,9546.688445
300.129052,168,9548.289655
302.045762,166,9549.870291
312.345566,179,9551.57722
311.7896,179,9553.285033
305.146265,190,9555.094377
308.780981,178,9556.789112
304.944184,190,9558.598752
303.235135,181,9560.322003
301.413171,176,9561.991409
308.464607,161,9563.525255
302.588736,168,9565.12895
309.55029,190,9566.940973
308.354735,178,9568.635852
304.011387,190,9570.445381
307.540515,190,9572.250734
303.225812,187,9574.028979
307.999638,190,9575.842618
302.325805,187,9577.62555
306.668688,190,9579.439152
302.560029,154,9580.908987
298.051326,182,9582.64266
298.551357,182,9584.378695
302.610655,185,9586.141314
302.086481,168,9587.741325
303.490106,190,9589.554302
300.339828,190,9591.364269
304.53035,190,9593.174987
307.879655,161,9594.710667
299.696274,190,9599.594556
303.746521,179,9601.29933
304.354374,190,9603.109939
311.089286,174,9604.768682
310.951299,174,9606.426439
313.24188,179,9608.131448
304.401045,157,9609.626269
306.439665,190,9611.432178
303.75745,190,9613.246008
303.957401,157,9614.7427
301.7748,168,9616.348596
302.392645,187,9618.131667
308.524374,178,9619.828657
305.033335,190,9621.638861
309.380565,178,9623.337151
303.977861,185,9625.104039
307.944041,190,9626.91669
302.317248,168,9628.52562
312.31172,174,9630.193351
306.471313,178,9631.892782
311.16606,174,9633.557617
304.311096,179,9635.26422
303.571551,181,9636.98466
312.76192,179,9638.692554
302.454626,187,9640.475875
304.907125,190,9642.288814
301.709174,190,9644.101816
303.154102,181,9645.826293
305.725628,157,9647.323228
304.197891,190,9649.131579
305.972488,190,9650.94317
310.374443,190,9652.75466
303.630987,190,9654.567157
308.591452,190,9656.379277
311.429912,174,9658.035111
303.147699,157,9659.531546
311.915525,174,9661.190477
312.658474,179,9662.896058
306.791548,190,9664.706589
308.637582,178,9666.404044
311.108154,179,9668.10905
298.233662,182,9669.842886
298.260613,190,9671.656661
301.987965,187,9673.448722
313.076384,179,9675.167564
301.137928,176,9676.846637
304.794163,190,9678.65887
297.818543,182,9680.392697
303.937457,179,9682.106221
300.031965,190,9683.919979
304.327406,190,9685.731691
304.526888,190,9687.543309
302.069623,166,9689.125477
302.348593,185,9690.884296
311.20336,174,9692.54265
304.744797,157,9697.099192
303.74329,181,9698.835884
313.548834,179,9700.543564
310.76902,174,9702.202814
301.911469,187,9703.990557
298.983941,176,9705.671095
300.396193,176,9707.35393
307.535196,178,9709.0525
308.516927,178,9710.751654
299.408458,190,9712.566573
312.03291,179,9714.272802
303.876328,185,9716.035974
301.225437,154,9717.50321
311.234627,174,9719.163047
309.481203,190,9720.975164
304.48382,190,9722.784389
311.884675,179,9724.49327
303.814112,190,9726.305531
298.20621,190,9728.11826
301.372492,166,9729.718981
301.172992,168,9731.321452
303.698554,190,9733.137963
305.792054,157,9734.634223
310.268133,178,9736.330304
311.067818,190,9738.140413
300.423168,190,9739.955398
302.383701,154,9741.42379
313.348795,179,9743.133067
303.987333,190,9744.941903
301.863904,187,9746.726406
301.836185,154,9748.194325
304.508748,179,9749.900199
305.531908,190,9751.711018
304.333425,181,9753.437367
304.059806,157,9754.937955
301.299294,154,9756.404181
311.138246,190,9758.222404
300.752624,176,9759.905541
302.622983,187,9761.692284
304.246322,190,9763.507787
305.403454,190,9765.317566
298.939391,182,9767.055319
305.254844,157,9768.55124
298.563277,176,9770.228011
309.165895,161,9771.760575
308.15429,161,9773.295488
304.990197,190,9775.108898
301.960258,166,9776.690424
305.602125,190,9778.500352
302.56116,154,9779.970114
303.934382,190,9781.779421
304.301971,154,9783.248296
305.08096,190,9785.057338
303.664348,190,9786.867017
309.222535,190,9788.677048
303.295021,179,9790.383659
305.671274,190,9795.323317
302.894723,157,9796.829467
302.221974,168,9798.430362
305.583415,190,9800.242436
298.9009,190,9802.052464
304.926984,157,9803.548446
301.311892,168,9805.149547
304.949265,157,9806.644038
300.434663,190,9808.450474
301.363986,176,9810.128605
298.886617,190,9811.93928
302.729571,166,9813.527142
303.871226,166,9815.124509
304.32549,154,9816.603383
302.760533,154,9818.075468
305.487047,179,9819.784588
308.859689,190,9821.596189
309.805552,178,9823.293211
304.538038,190,9825.106525
306.191779,190,9826.919243
304.172412,190,9828.730605
301.480247,166,9830.314146
302.509476,187,9832.096954
303.462598,187,9833.880474
298.690274,182,9835.615869
304.753752,179,9837.320889
304.636646,181,9839.046669
301.444657,154,9840.514785
304.199052,157,9842.009582
311.940132,179,9843.715061
300.479963,168,9845.314391
309.836933,174,9846.971081
310.392984,190,9848.781412
312.114015,179,9850.486525
310.13593,161,9852.023444
303.524728,154,9853.494503
301.63311,176,9855.174731
301.899279,154,9856.646911
308.780938,190,9858.459018
302.348229,187,9860.243685
300.338354,176,9861.919959
297.628993,182,9863.65517
304.77626,190,9865.465749
302.231802,154,9866.934107
303.3576,166,9868.518902
312.258232,174,9870.177399
300.700171,176,9871.85323
302.198123,187,9873.637676
302.998344,187,9875.4264
301.678064,179,9877.137001
304.08248,190,9878.949754
302.223864,154,9880.417583
307.602763,178,9882.113002
304.497058,157,9883.611325
308.217603,174,9885.266481
303.390014,187,9887.048703
300.52823,176,9888.726152
304.005116,190,9893.67926
312.956617,174,9895.341326
300.814351,176,9897.020295
305.263132,190,9898.832996
300.720953,190,9900.648551
309.387399,161,9902.185967
298.528006,190,9903.993869
302.836001,181,9905.717772
305.244009,190,9907.527889
300.27318,176,9909.20669
305.899195,157,9910.701997
305.125323,179,9912.408687
302.996081,166,9913.994424
310.077481,161,9915.530925
301.685699,187,9917.315509
312.971941,179,9919.021314
302.785234,181,9920.750453
301.41852,166,9922.335379
298.474257,190,9924.148674
306.015949,190,9925.960999
301.165794,176,9927.639586
302.549185,154,9929.1067
302.766983,187,9930.89045
308.722892,190,9932.7015
306.624018,178,9934.402064
309.19773,190,9936.215975
303.489847,185,9937.98524
302.027025,181,9939.715083
302.089463,190,9941.536214
302.260665,190,9943.353739
303.865734,190,9945.17169
295.971858,182,9946.913337
300.677975,176,9948.599334
303.141844,168,9950.208821
303.227981,190,9952.027498
305.689856,190,9953.843816
308.040263,190,9955.663318
299.249283,190,9957.477495
302.101122,166,9959.06585
311.963458,174,9960.730709
308.944407,190,9962.546489
306.723492,178,9964.247052
301.185502,154,9965.718043
300.615501,176,9967.404445
312.67507,179,9969.114417
300.280956,190,9970.930791
301.460852,166,9972.517904
303.936953,154,9973.986574
305.707557,157,9975.485106
303.487353,185,9977.249684
298.373948,182,9978.985768
299.448256,190,9980.799613
310.980934,174,9982.459738
