#{"t_start": 1776869739.7235544, "env_id": "None"}
r,l,t
311.776825,185,1990.750191
313.019791,166,1992.36769
314.996022,179,1994.107223
309.198567,185,1995.915625
311.393512,166,1997.533551
312.701847,185,1999.330454
307.971254,182,2001.096447
307.100848,187,2002.911317
318.074829,179,2004.645684
308.651527,190,2006.487536
312.02329,190,2011.377413
311.201125,179,2013.121192
314.476954,178,2014.849437
311.880088,157,2016.38635
314.505344,190,2018.228325
306.881056,182,2020.028984
309.228809,187,2021.838873
311.41769,179,2023.587921
312.169626,166,2025.215127
312.862846,178,2026.95543
315.81054,174,2028.657101
305.623967,190,2030.50753
311.561316,176,2032.22916
312.398049,190,2034.075208
308.244437,190,2035.923576
316.757007,179,2037.669191
314.430014,190,2039.522351
307.941338,190,2041.368767
308.163057,190,2043.222075
308.866358,190,2045.057779
318.325652,179,2046.792522
310.800345,181,2048.544931
310.902232,166,2050.16587
316.353269,161,2051.736882
315.002987,178,2053.463969
314.3874,168,2055.094245
317.591148,161,2056.664266
309.099436,182,2058.42878
308.216262,187,2060.241141
303.509227,190,2062.081498
312.705083,181,2063.850997
312.810104,190,2065.687428
311.253537,181,2067.445066
311.675795,190,2069.281988
313.233027,181,2071.04267
312.224695,168,2072.676777
315.258456,179,2074.413603
315.230435,179,2076.150931
312.687419,179,2077.893437
305.782376,190,2079.737772
316.956064,174,2081.429441
312.585849,166,2083.04827
311.69418,166,2084.670922
307.117457,190,2086.525721
310.976982,190,2088.365451
312.939358,178,2090.091122
304.970948,190,2091.929917
316.187347,179,2093.666304
311.770302,190,2095.506095
311.888431,157,2097.037573
316.65134,174,2098.728255
313.146312,178,2100.455396
311.116177,168,2102.088786
302.555448,190,2103.923914
311.888277,190,2105.762106
313.982942,174,2107.470347
317.713491,179,2112.258159
311.410939,190,2114.098592
313.577605,179,2115.831969
309.756175,190,2117.667145
313.188372,179,2119.405045
309.679371,154,2120.908979
306.01221,182,2122.671032
308.895668,190,2124.55499
310.752064,190,2126.396787
318.029171,161,2127.96627
313.252861,178,2129.691389
311.000312,190,2131.551651
311.664711,179,2133.299523
311.164559,190,2135.142892
310.32113,168,2136.77784
307.461757,190,2138.626491
309.692668,190,2140.465815
310.455806,190,2142.30623
311.597227,154,2143.818657
312.417463,178,2145.549681
314.993221,178,2147.280035
311.482135,168,2148.915366
307.856619,190,2150.753707
309.565765,154,2152.277356
308.334346,182,2154.040963
310.197668,166,2155.657404
308.787151,187,2157.465243
312.129033,176,2159.179394
316.298329,161,2160.750479
312.072964,181,2162.510602
310.398245,166,2164.130998
310.880442,187,2165.943618
313.152968,178,2167.677233
314.215909,181,2169.430361
311.810969,157,2170.961514
310.332358,154,2172.480776
312.966836,190,2174.317103
308.486219,190,2176.154994
313.495404,157,2177.688666
311.951481,190,2179.531993
311.431768,190,2181.370754
307.963992,190,2183.209956
310.428939,187,2185.022975
311.289653,179,2186.762663
310.508244,166,2188.383528
308.301544,187,2190.191759
306.885985,190,2192.029792
314.136737,178,2193.779621
312.007835,174,2195.47495
312.834882,179,2197.213682
311.349736,190,2199.054578
316.747809,174,2200.744447
309.946779,182,2202.514872
312.612607,157,2204.050133
312.225515,185,2205.843598
311.526448,190,2207.685849
312.071034,166,2212.414455
313.281745,178,2214.142826
312.694182,179,2215.879248
306.44737,182,2217.662013
314.571498,179,2219.399486
310.14524,190,2221.238516
303.724901,187,2223.046764
311.145454,190,2225.054677
313.207147,178,2226.942549
307.957396,190,2228.944927
311.934534,190,2230.816793
312.333209,185,2232.772978
317.552846,161,2234.342659
312.227764,190,2236.177321
308.953492,182,2237.942194
310.408512,187,2239.776784
309.623232,190,2241.621236
304.974734,190,2243.465709
311.73062,168,2245.105199
316.803357,190,2246.947038
313.001182,168,2248.587077
311.948771,179,2250.327184
310.494674,187,2252.147103
306.783137,190,2254.000334
312.058721,190,2255.853155
309.791916,187,2257.67838
315.150885,174,2259.377531
311.290667,190,2261.24503
316.675304,179,2262.993721
315.370181,190,2264.84588
316.525952,161,2266.426527
311.111763,190,2268.284281
313.599341,190,2270.13633
307.644101,190,2271.986045
313.120042,157,2273.533213
312.123605,190,2275.38482
311.360645,176,2277.103589
311.396241,179,2278.854868
312.19035,178,2280.598121
309.504492,190,2282.459835
309.460534,190,2284.298423
317.10428,161,2285.871167
306.438431,190,2287.711199
312.167489,179,2289.457152
311.95988,190,2291.300367
307.866737,190,2293.139437
302.219949,190,2294.977596
315.086465,179,2296.7146
313.880858,168,2298.349245
312.912128,179,2300.087391
310.133363,190,2301.929832
309.022787,190,2303.786224
315.486851,190,2305.62711
310.803187,166,2307.243787
305.610529,190,2309.080995
312.425186,179,2313.909515
312.628299,181,2315.672736
311.229912,168,2317.309561
309.456888,190,2319.15032
314.223522,157,2320.69239
307.220259,176,2322.404236
311.958575,154,2323.915459
314.746087,190,2325.770371
313.867409,178,2327.503965
310.967201,181,2329.264855
309.164395,190,2331.106671
308.398642,190,2332.945036
306.556046,190,2334.787217
313.26203,157,2336.32737
317.745317,179,2338.066924
304.964903,190,2339.900246
311.077832,179,2341.636049
310.02214,166,2343.254116
308.877174,190,2345.096423
308.391797,190,2346.937983
308.6033,190,2348.79394
312.360559,190,2350.633716
309.398488,154,2352.141031
313.735274,190,2353.978204
312.673335,166,2355.599364
313.156196,185,2357.556455
318.306134,161,2359.291237
311.282028,179,2361.189136
306.983852,190,2363.194099
316.670016,161,2364.924647
316.568989,161,2366.661988
309.317847,190,2368.663317
313.625425,157,2370.217237
315.232632,161,2371.79234
311.682483,181,2373.548206
308.755726,190,2375.386888
312.074025,168,2377.025301
311.726012,181,2378.782127
310.360791,176,2380.494869
312.062133,185,2382.29002
313.651727,178,2384.036999
310.936154,190,2385.879791
308.616586,187,2387.707325
317.475855,174,2389.411399
311.807889,168,2391.074278
312.548478,181,2392.838888
312.287456,178,2394.562191
316.207066,161,2396.132777
310.472784,185,2397.925121
310.527508,190,2399.77197
314.676327,190,2401.625004
309.257511,190,2403.477402
310.407402,190,2405.324815
307.989888,190,2407.169694
311.612287,154,2408.689367
310.595858,185,2410.525575
311.897997,181,2415.383973
314.95038,178,2417.114741
308.348877,190,2418.952536
311.928657,168,2420.586747
313.245075,168,2422.218873
313.307168,190,2424.048039
310.037842,190,2425.880732
306.318944,190,2427.71885
311.744028,190,2429.557916
315.100362,190,2431.392045
304.435818,190,2433.233246
312.999831,161,2434.812685
307.035618,190,2436.650375
310.146398,166,2438.26485
309.11225,190,2440.102548
310.615819,178,2441.823909
312.803851,190,2443.689794
311.277558,168,2445.484108
312.822936,179,2447.215885
314.751991,179,2448.949218
317.155235,179,2450.681456
311.449185,190,2452.674001
308.58085,178,2454.411906
313.770502,157,2455.969786
313.297015,190,2457.814492
308.361363,182,2459.584183
311.112611,181,2461.349001
308.036561,190,2463.198197
317.274703,161,2464.776551
312.799447,185,2466.576116
306.930393,182,2468.350167
312.875246,190,2470.201092
308.745324,190,2472.042485
312.280194,190,2473.89229
307.489046,190,2475.742447
317.628304,174,2477.452823
314.924146,179,2479.207753
312.571513,161,2480.786838
318.394409,174,2482.490789
317.807285,174,2484.190735
317.695017,174,2485.891771
316.874044,174,2487.590256
313.921076,168,2489.235585
303.611077,190,2491.087098
315.041254,190,2492.936432
312.625736,157,2494.477297
310.186897,179,2496.225161
311.458486,187,2498.067858
312.601413,190,2499.925513
305.4475,190,2501.775664
306.872844,190,2503.622007
308.515863,190,2505.466222
305.995517,182,2507.241349
312.875649,190,2509.089057
312.098755,181,2511.002383
311.223761,154,2515.655522
311.233157,190,2517.668858
308.671901,190,2519.671122
314.232179,178,2521.566029
314.193094,157,2523.103599
309.811715,190,2525.102741
311.521956,190,2526.93936
313.178318,185,2528.742822
314.570017,161,2530.326828
312.318851,176,2532.039219
313.211594,178,2533.770605
311.430215,179,2535.507628
311.365456,190,2537.349931
311.105921,190,2539.189176
310.710219,190,2541.029448
305.026333,190,2542.884196
311.328702,154,2544.39624
308.741662,182,2546.166438
310.780389,185,2547.96242
308.064677,190,2549.797592
317.01123,161,2551.367934
314.043659,190,2553.203147
309.760929,187,2555.010486
309.066519,166,2556.624688
306.41939,182,2558.386465
310.197697,176,2560.093627
314.47961,190,2561.928437
315.192029,181,2563.702372
311.271595,185,2565.499805
313.695095,190,2567.338859
314.775019,190,2569.176488
313.921968,168,2570.809418
306.174661,190,2572.648696
311.420876,178,2574.374822
312.570734,166,2575.991528
314.830038,190,2577.828237
309.710243,154,2579.340882
307.103148,190,2581.178289
310.908287,190,2583.023386
305.949845,182,2584.8078
313.282556,181,2586.725525
317.277162,179,2588.623362
309.518062,190,2590.630754
307.203259,182,2592.55445
314.18393,181,2594.467729
309.552128,190,2596.468456
312.778312,168,2598.265196
303.810915,190,2600.103618
310.84953,185,2601.90588
316.321891,179,2603.653953
309.516365,182,2605.426157
311.556917,185,2607.230313
311.864094,154,2608.734201
313.874143,181,2610.656243
314.667269,157,2612.353761
308.233968,182,2614.122689
313.250558,179,2619.035444
308.407333,182,2620.81232
312.991503,185,2622.612584
311.660413,166,2624.396115
305.30651,190,2626.402935
312.402047,176,2628.237933
316.562703,174,2629.927504
308.453781,182,2631.873126
312.818915,190,2633.877143
311.01742,190,2635.877455
311.176506,185,2637.831555
314.37058,161,2639.407075
315.087076,190,2641.245708
310.125217,190,2643.086403
311.416915,154,2644.592174
311.794477,181,2646.348628
312.604601,157,2647.883435
310.98718,168,2649.524099
317.718393,174,2651.21568
314.294711,168,2652.870344
317.773553,161,2654.444818
309.486796,190,2656.445573
317.501099,179,2658.187328
311.245137,190,2660.032385
310.205823,179,2661.778447
317.521488,179,2663.5206
312.076578,181,2665.270826
317.564115,179,2667.008609
319.06923,174,2668.704453
312.895884,190,2670.555261
313.104586,179,2672.298077
318.152257,174,2674.008124
309.99447,190,2675.854613
310.552879,190,2677.698912
309.792687,190,2679.547653
307.942082,187,2681.365078
313.962054,179,2683.114944
314.51486,178,2684.852467
310.904301,179,2686.597334
312.127359,185,2688.396448
311.339642,190,2690.234458
313.426075,179,2691.975422
314.845616,157,2693.512552
311.424331,166,2695.145182
313.338024,179,2696.880599
313.390512,190,2698.718297
312.145344,190,2700.56048
310.469237,185,2702.351819
304.512184,190,2704.193332
312.703019,190,2706.033756
307.166262,190,2707.879667
310.107072,190,2709.732207
314.225927,181,2711.499921
314.93736,179,2713.246655
311.098288,176,2714.961544
315.252465,190,2719.888508
307.894139,190,2721.733847
314.654007,157,2723.27754
312.016848,168,2724.919742
316.762116,161,2726.501348
317.369864,179,2728.246294
315.422764,179,2729.994728
315.400073,178,2731.731642
313.258884,178,2733.475456
315.454177,178,2735.20604
313.666502,157,2736.742697
311.080502,154,2738.250971
310.947012,176,2739.972739
313.885507,166,2741.588038
310.632737,190,2743.430782
311.681605,154,2744.944818
311.551385,190,2746.793778
317.366933,174,2748.482758
319.429455,174,2750.179685
309.366226,176,2751.889621
307.713817,182,2753.659019
307.117324,190,2755.500213
309.446899,190,2757.541132
314.617831,181,2759.464983
316.414447,179,2761.370945
310.207756,154,2763.05532
316.570426,161,2764.792488
309.473845,182,2766.725432
306.98387,182,2768.660276
315.383424,174,2770.516132
307.999179,190,2772.51924
313.311313,190,2774.520772
306.723213,190,2776.525575
316.08111,161,2778.261289
311.984889,179,2780.166492
306.708612,190,2782.166915
312.105743,190,2784.175242
311.099545,168,2785.992769
310.193101,190,2788.001517
312.161218,157,2789.701111
313.990168,178,2791.432184
311.040177,190,2793.274959
317.219485,179,2795.022451
312.044311,179,2796.763154
308.008695,190,2798.61643
310.390561,166,2800.243116
316.410139,179,2801.990321
317.815241,174,2803.700804
309.828865,166,2805.33182
314.270146,157,2806.897741
311.208778,190,2808.757157
309.280791,187,2810.581641
310.860327,154,2812.105232
308.076848,190,2814.110734
312.784627,179,2816.017727
306.187559,182,2817.950111
312.566962,190,2819.955844
310.862578,185,2824.980142
306.788874,190,2826.81274
314.37683,190,2828.641618
312.553256,168,2830.285629
316.875129,174,2831.962851
313.449199,157,2833.486621
310.731593,181,2835.230076
310.563805,176,2836.925948
313.523706,190,2838.751405
311.422991,157,2840.270967
306.323862,190,2842.110544
312.261516,179,2843.848108
312.189781,154,2845.35299
306.901896,190,2847.196174
313.623403,185,2848.987123
319.459146,174,2850.683349
314.648472,181,2852.452105
311.531616,181,2854.214009
309.194942,190,2856.046997
306.82685,190,2857.879915
308.517191,182,2859.629965
314.98013,161,2861.187251
312.414291,187,2862.968067
308.588025,190,2864.786227
313.452762,181,2866.526236
315.008955,157,2868.206793
313.69569,168,2869.982659
309.796789,190,2871.960678
318.246915,161,2873.711204
316.283793,174,2875.382719
313.017569,178,2877.096894
315.021178,178,2878.804983
312.788635,190,2880.625832
311.787037,190,2882.451223
317.040223,174,2884.132818
309.622988,190,2885.942573
313.061347,179,2887.654155
312.220732,157,2889.175707
307.423627,182,2890.922313
312.329049,181,2892.660898
309.786962,187,2894.476031
311.305605,176,2896.169183
313.473236,154,2897.664084
308.662948,176,2899.348903
311.177124,190,2901.174124
311.433058,190,2902.995692
310.335341,166,2904.59744
306.91701,190,2906.41123
312.934069,190,2908.222857
306.80223,190,2910.038717
310.19486,187,2911.82682
312.540885,179,2913.550038
317.442756,174,2915.234792
307.042676,182,2916.977525
309.420143,154,2918.464328
305.12925,190,2920.279844
314.233448,178,2925.037309
313.257162,161,2926.759874
311.027685,154,2928.412289
309.487871,187,2930.203159
310.961023,154,2931.691669
317.373542,174,2933.36888
314.604032,178,2935.079158
309.128624,190,2936.898314
313.512795,179,2938.625988
313.351678,190,2940.566073
310.536247,176,2942.241675
313.717183,181,2943.953314
313.039111,181,2945.663224
313.201385,190,2947.46359
308.426535,182,2949.187651
305.464253,190,2950.985158
311.154962,176,2952.651078
316.006031,179,2954.355829
313.502027,190,2956.142576
316.712438,190,2957.928946
314.863449,179,2959.638783
313.962149,179,2961.336168
317.749735,174,2962.979968
313.109236,181,2964.687948
312.865435,181,2966.402887
316.923155,161,2967.938097
309.797721,190,2969.728175
312.280449,181,2971.443852
316.025366,190,2973.243726
318.643769,161,2974.784244
308.176896,187,2976.556849
310.465401,154,2978.034605
314.535716,190,2979.853269
316.082634,178,2981.546235
309.469169,176,2983.382696
311.553432,187,2985.146987
313.010898,190,2986.934906
313.711204,181,2988.643148
310.528596,185,2990.385416
307.727585,190,2992.172828
310.040603,157,2993.688046
311.455869,185,2995.432768
307.422934,190,2997.217138
318.3675,179,2998.905545
311.848804,185,3000.667066
312.699003,168,3002.260938
308.226401,182,3003.982798
316.825261,174,3005.632151
312.940956,179,3007.32479
318.86961,174,3008.970605
312.207432,179,3010.663863
312.107072,190,3012.448298
308.31164,176,3014.110565
315.697992,190,3015.894671
311.52959,168,3017.483465
314.066987,157,3018.973531
312.992673,190,3023.783102
308.140074,190,3025.584529
313.266831,157,3027.08321
310.764394,181,3028.806196
314.483212,178,3030.507978
312.054183,154,3031.981629
312.985657,178,3033.672607
315.863115,161,3035.209187
311.325207,166,3036.789665
310.072373,190,3038.585808
314.759446,190,3040.383625
311.597368,179,3042.097237
318.156965,179,3043.797762
312.382473,179,3045.511777
317.730116,174,3047.180945
315.595601,190,3048.985143
317.402144,174,3050.643702
310.905361,168,3052.246467
316.709253,179,3053.945349
317.208699,190,3055.745137
311.439642,185,3057.499888
318.101304,174,3059.159824
313.623353,181,3060.87936
313.185003,181,3062.766679
310.458563,190,3064.759665
312.651565,181,3066.646286
311.179746,185,3068.399162
310.329522,190,3070.197616
