Fecha;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Precip_Manana_mm;ETo_Manana_mm;Precio_Agua_Hoy
12/08/2005;0,6536;0,7944;0,7475;0,7578;0,6342;0,1537;0,0000;0,6562;0,0140;0,6813;0,2861
13/08/2005;0,6611;0,8313;0,7787;0,7594;0,5959;0,1704;0,0076;0,6916;0,0000;0,5346;0,5175
14/08/2005;0,6691;0,8463;0,7932;0,7843;0,5704;0,1814;0,0000;0,6982;0,0014;0,4965;0,0000
15/08/2005;0,6770;0,8396;0,7968;0,7928;0,6054;0,1399;0,0000;0,6483;0,0180;0,6358;0,4184
16/08/2005;0,6844;0,7863;0,8170;0,8066;0,5516;0,2867;0,0000;0,6614;0,0145;0,3811;0,4262
17/08/2005;0,6908;0,7592;0,7732;0,7930;0,6338;0,1343;0,0145;0,5433;0,0000;0,5042;0,2321
18/08/2005;0,6978;0,7976;0,7694;0,7771;0,6276;0,1828;0,0000;0,6601;0,0000;0,4599;0,4080
19/08/2005;0,7024;0,6455;0,7076;0,7414;0,6228;0,3781;0,0100;0,6444;0,0000;0,3911;0,6678
20/08/2005;0,7064;0,6071;0,6622;0,6923;0,6109;0,3684;0,0070;0,5971;0,0000;0,3722;0,0000
21/08/2005;0,7108;0,6272;0,6439;0,6584;0,6296;0,1620;0,0000;0,5407;0,0000;0,5301;0,3963
22/08/2005;0,7165;0,7158;0,6310;0,6330;0,6606;0,1565;0,0000;0,5604;0,0119;0,5038;0,0001
23/08/2005;0,7221;0,7075;0,6986;0,6383;0,6831;0,1620;0,0031;0,5656;0,0000;0,4104;0,8972
24/08/2005;0,7287;0,7760;0,6967;0,6631;0,6083;0,1884;0,0000;0,6194;0,0029;0,5571;0,3604
25/08/2005;0,7362;0,7542;0,8608;0,7081;0,6052;0,3961;0,0134;0,6955;0,0714;0,5042;0,3089
26/08/2005;0,7434;0,7391;0,8534;0,7393;0,6420;0,1884;0,0117;0,5945;0,0000;0,4567;0,0557
27/08/2005;0,7508;0,7376;0,8714;0,7619;0,6558;0,4432;0,0000;0,6496;0,0000;0,4118;0,4081
28/08/2005;0,7570;0,7409;0,7897;0,7721;0,7350;0,1440;0,0000;0,5184;0,0004;0,4453;0,3083
29/08/2005;0,7646;0,8127;0,8022;0,7756;0,6548;0,1579;0,0048;0,6050;0,0239;0,7137;0,1493
30/08/2005;0,7731;0,8933;0,8244;0,7907;0,6390;0,1717;0,0000;0,6654;0,0066;0,5132;0,5145
31/08/2005;0,7806;0,7876;0,8260;0,7908;0,6057;0,2078;0,0115;0,6129;0,0075;0,5548;0,3852
01/09/2005;0,7866;0,7374;0,7678;0,7810;0,6910;0,1357;0,0092;0,5315;0,0167;0,3768;0,3844
02/09/2005;0,7938;0,8012;0,7877;0,7716;0,6382;0,1870;0,0050;0,6063;0,0028;0,5720;0,2166
03/09/2005;0,8012;0,8227;0,7549;0,7565;0,5442;0,2050;0,0000;0,6535;0,0243;0,4832;0,0042
04/09/2005;0,8082;0,7894;0,7858;0,7561;0,4974;0,2673;0,0062;0,6772;0,0172;0,4551;0,7090
05/09/2005;0,8122;0,5787;0,8061;0,7435;0,6312;0,5679;0,0000;0,5892;0,0171;0,3059;0,2688
06/09/2005;0,8156;0,5604;0,7858;0,7069;0,7320;0,3920;0,0124;0,3990;0,0000;0,3495;0,2334
07/09/2005;0,8198;0,6156;0,7276;0,6707;0,7090;0,1967;0,0000;0,4042;0,0024;0,4045;0,0000
08/09/2005;0,8249;0,6791;0,6876;0,6416;0,6612;0,2064;0,0000;0,5066;0,0000;0,3335;0,3225
09/09/2005;0,8290;0,6106;0,7402;0,6346;0,7680;0,3546;0,0000;0,4029;0,0006;0,2627;0,2199
10/09/2005;0,8315;0,5119;0,6548;0,6156;0,7440;0,4127;0,0008;0,3688;0,0226;0,3515;0,4101
11/09/2005;0,8349;0,5654;0,7095;0,6047;0,7430;0,3698;0,0186;0,4344;0,0490;0,4284;0,1246
12/09/2005;0,8392;0,6221;0,7092;0,5972;0,6483;0,1939;0,0461;0,4186;0,0000;0,4428;0,3119
13/09/2005;0,8441;0,6623;0,6474;0,5947;0,7150;0,1316;0,0000;0,4357;0,0000;0,2702;0,5195
14/09/2005;0,8501;0,7374;0,6986;0,6261;0,6915;0,1343;0,0000;0,4869;0,0166;0,3722;0,2877
15/09/2005;0,8568;0,7760;0,7240;0,6590;0,6357;0,1537;0,0235;0,5052;0,0007;0,6419;0,2703
16/09/2005;0,8624;0,7093;0,7366;0,6740;0,6340;0,3158;0,0000;0,5722;0,0192;0,4498;0,0000
17/09/2005;0,8651;0,5237;0,6072;0,6538;0,6027;0,4751;0,0000;0,4711;0,0105;0,4100;0,4767
18/09/2005;0,8686;0,5734;0,5689;0,6179;0,5736;0,2133;0,0152;0,4357;0,0125;0,2806;0,2975
19/09/2005;0,8726;0,6021;0,5200;0,5615;0,6533;0,1247;0,0000;0,3937;0,0000;0,2561;0,7952
20/09/2005;0,8776;0,6706;0,5892;0,5302;0,5850;0,1496;0,0034;0,4409;0,0013;0,3790;0,0000
21/09/2005;0,8832;0,7042;0,5963;0,5436;0,5586;0,1551;0,0060;0,4554;0,0000;0,4311;0,4978
22/09/2005;0,8892;0,7376;0,6403;0,5752;0,5452;0,1939;0,0000;0,5013;0,0042;0,3496;0,1117
23/09/2005;0,8953;0,7391;0,6677;0,6199;0,6247;0,1787;0,0000;0,4554;0,0128;0,4465;0,4786
24/09/2005;0,9012;0,7243;0,7240;0,6548;0,6463;0,2285;0,0000;0,4816;0,0000;0,3162;0,4100
25/09/2005;0,9054;0,6206;0,6239;0,6601;0,6581;0,3670;0,0000;0,4554;0,0000;0,2978;0,3261
26/09/2005;0,9097;0,6221;0,5435;0,6232;0,6501;0,1427;0,0000;0,3845;0,0037;0,3204;0,5529
27/09/2005;0,9149;0,6857;0,5892;0,6034;0,5697;0,1177;0,0000;0,3898;0,0322;0,2948;0,5437
28/09/2005;0,9202;0,6874;0,6384;0,5801;0,6877;0,1399;0,0228;0,3780;0,0399;0,2438;0,6981
29/09/2005;0,9249;0,6523;0,6458;0,5751;0,6814;0,1233;0,0318;0,3543;0,0000;0,3354;0,3896
30/09/2005;0,9307;0,7173;0,6091;0,6003;0,5940;0,1247;0,0000;0,3976;0,0000;0,3948;0,4019
01/10/2005;0,9362;0,7057;0,6493;0,6045;0,6149;0,2479;0,0000;0,4685;0,0000;0,2670;0,0000
02/10/2005;0,9392;0,5403;0,5509;0,5707;0,6375;0,2285;0,0000;0,3635;0,0104;0,2382;0,0000
03/10/2005;0,9420;0,5285;0,4907;0,5303;0,6807;0,1150;0,0106;0,2808;0,0461;0,2467;0,8013
04/10/2005;0,9455;0,5719;0,4653;0,4878;0,6902;0,1191;0,0286;0,3058;0,0256;0,2782;0,0349
05/10/2005;0,9498;0,6204;0,4778;0,4557;0,5904;0,1316;0,0000;0,3425;0,0144;0,2057;0,1926
06/10/2005;0,9543;0,6387;0,5325;0,4647;0,5920;0,1316;0,0056;0,3451;0,0092;0,3196;0,3265
07/10/2005;0,9591;0,6591;0,5528;0,4891;0,6081;0,1413;0,0109;0,3478;0,0000;0,1862;0,4218
08/10/2005;0,9642;0,6756;0,5435;0,5241;0,5381;0,1066;0,0000;0,3123;0,0000;0,2167;0,2958
09/10/2005;0,9692;0,6673;0,6493;0,5649;0,5594;0,1427;0,0088;0,3228;0,0000;0,1170;0,2836
10/10/2005;0,9729;0,5255;0,8425;0,5966;0,8600;0,2438;0,0000;0,1903;0,2045;0,1712;0,6247
11/10/2005;0,9773;0,5606;0,8605;0,6280;0,8460;0,2978;0,1500;0,1955;0,0447;0,1148;0,3345
12/10/2005;0,9792;0,4667;0,6841;0,6232;0,9060;0,2978;0,1146;0,1286;0,0000;0,0849;0,0107
13/10/2005;0,9792;0,3246;0,6578;0,5717;0,8666;0,4058;0,0000;0,1142;0,0626;0,1853;0,4066
14/10/2005;0,9806;0,4399;0,5908;0,5269;0,8350;0,2355;0,0659;0,2008;0,0129;0,1352;0,0000
15/10/2005;0,9819;0,4281;0,5473;0,4677;0,8420;0,1330;0,0000;0,1601;0,0000;0,1892;0,7144
16/10/2005;0,9846;0,5235;0,6255;0,4596;0,7530;0,1704;0,0000;0,2428;0,0361;0,0959;0,6830
17/10/2005;0,9857;0,4215;0,7183;0,4811;0,8790;0,1676;0,0448;0,1181;0,0173;0,2155;0,5156
18/10/2005;0,9878;0,4783;0,6767;0,5003;0,7310;0,2770;0,0107;0,2677;0,0000;0,1890;0,0000
19/10/2005;0,9905;0,5202;0,6348;0,5266;0,7500;0,2909;0,0000;0,2625;0,2674;0,0558;0,8728
20/10/2005;0,9911;0,3866;0,7002;0,5259;0,9410;0,2493;0,2414;0,0892;0,0166;0,1300;0,3781
21/10/2005;0,9929;0,4650;0,6567;0,5216;0,8720;0,2673;0,0091;0,1588;0,0143;0,2215;0,2228
22/10/2005;0,9954;0,5069;0,7221;0,5247;0,8170;0,3463;0,0148;0,2454;0,0089;0,1929;0,3862
23/10/2005;0,0000;0,5152;0,5892;0,5158;0,7850;0,1842;0,0000;0,2270;0,0006;0,0896;0,3128
24/10/2005;0,0000;0,4399;0,5728;0,4966;0,9020;0,1025;0,0000;0,1273;0,0238;0,0893;0,4072
25/10/2005;0,0000;0,5303;0,6439;0,5073;0,8260;0,0983;0,0000;0,1575;0,0110;0,2415;0,1466
26/10/2005;0,0000;0,5754;0,7057;0,5174;0,7410;0,2133;0,0000;0,2690;0,7343;0,1509;0,2068
27/10/2005;0,0000;0,4886;0,6677;0,5258;0,8510;0,3449;0,3395;0,1929;0,0895;0,0814;0,4029
28/10/2005;0,0000;0,4165;0,7604;0,5463;0,9270;0,3380;0,1104;0,1129;0,0000;0,1774;0,1714
29/10/2005;0,0000;0,4886;0,7514;0,5521;0,8280;0,4917;0,0000;0,1850;0,2569;0,1111;0,1593
30/10/2005;0,0000;0,3952;0,7694;0,5424;0,9200;0,2909;0,4246;0,0971;0,0000;0,0967;0,5136
31/10/2005;0,0000;0,4050;0,6091;0,5244;0,8660;0,2909;0,0000;0,1417;0,0048;0,0999;0,3841
01/11/2005;0,0000;0,3952;0,5982;0,5129;0,9000;0,3490;0,0000;0,1024;0,0141;0,1463;0,4526
02/11/2005;0,0000;0,4549;0,7842;0,5117;0,8200;0,5152;0,0000;0,1916;0,0512;0,0925;0,1809
03/11/2005;0,0000;0,3866;0,6748;0,5013;0,9040;0,2756;0,0354;0,0945;0,0292;0,1742;0,2603
04/11/2005;0,0000;0,3565;0,5181;0,4816;0,7670;0,3753;0,0000;0,1916;0,0000;0,1023;0,5591
05/11/2005;0,0000;0,3864;0,4707;0,4421;0,7460;0,1025;0,0000;0,1339;0,0000;0,1359;0,2801
06/11/2005;0,0000;0,4097;0,4253;0,3785;0,7950;0,0956;0,0000;0,1273;0,0000;0,1254;0,0000
07/11/2005;0,0000;0,4281;0,5071;0,3426;0,7920;0,0776;0,0000;0,1181;0,2017;0,1521;0,0471
08/11/2005;0,0000;0,4153;0,4614;0,3363;0,8350;0,3296;0,1238;0,1745;0,0306;0,1901;0,0000
09/11/2005;0,0000;0,3615;0,5583;0,3485;0,7130;0,4709;0,0000;0,2218;0,0000;0,1745;0,7719
10/11/2005;0,0000;0,4097;0,4486;0,3710;0,7100;0,3421;0,0000;0,1942;0,0000;0,1158;0,5461
11/11/2005;0,0000;0,4416;0,4289;0,3628;0,7210;0,1094;0,0000;0,1404;0,0000;0,0933;0,6067
12/11/2005;0,0000;0,3045;0,4724;0,3519;0,8320;0,2950;0,0000;0,1273;0,0090;0,1562;0,1893
13/11/2005;0,0000;0,2862;0,4543;0,3421;0,7540;0,4474;0,0000;0,1614;0,1023;0,1593;0,0732
14/11/2005;0,0000;0,4082;0,6529;0,3544;0,7820;0,3019;0,0741;0,1614;0,0000;0,1443;0,4020
15/11/2005;0,0000;0,4180;0,6037;0,3805;0,6943;0,4792;0,0000;0,2218;0,0060;0,1391;0,0000
16/11/2005;0,0000;0,4416;0,5454;0,4081;0,7400;0,3047;0,0000;0,1955;0,0000;0,1005;0,0000
17/11/2005;0,0000;0,3864;0,4852;0,4088;0,8040;0,1427;0,0000;0,1102;0,0000;0,0837;0,4705
18/11/2005;0,0000;0,3231;0,4379;0,3760;0,8560;0,1302;0,0000;0,0801;0,0000;0,0919;0,4014
19/11/2005;0,0000;0,3766;0,6712;0,3789;0,7980;0,3241;0,0000;0,1299;0,0200;0,1104;0,7857
20/11/2005;0,0000;0,3801;0,6622;0,3860;0,7940;0,3560;0,0000;0,1522;0,0144;0,0895;0,4791
21/11/2005;0,0000;0,4047;0,5892;0,4090;0,7920;0,2562;0,0000;0,1325;0,0000;0,1209;0,0730
22/11/2005;0,0000;0,4434;0,4543;0,4178;0,7350;0,1814;0,0000;0,1614;0,0000;0,1349;0,3893
23/11/2005;0,0000;0,4534;0,3832;0,3773;0,6191;0,1205;0,0000;0,1444;0,0000;0,0889;0,0487
24/11/2005;0,0000;0,3214;0,3687;0,3300;0,7170;0,2188;0,0000;0,1260;0,0271;0,0742;0,2451
25/11/2005;0,0000;0,2827;0,4322;0,2926;0,8120;0,4778;0,0000;0,1181;0,0000;0,0785;0,0807
26/11/2005;0,0000;0,1875;0,3630;0,2505;0,8030;0,3989;0,0000;0,0932;0,0182;0,0701;0,4634
27/11/2005;0,0000;0,2363;0,4251;0,2355;0,8180;0,3449;0,0000;0,1010;0,0320;0,0558;0,1608
28/11/2005;0,0000;0,2358;0,3539;0,2299;0,8290;0,1274;0,0000;0,0709;0,0000;0,0793;0,2403
29/11/2005;0,0000;0,2644;0,4196;0,2211;0,7940;0,2770;0,0000;0,1129;0,0120;0,0729;0,3969
30/11/2005;0,0000;0,3128;0,4215;0,2370;0,8080;0,2535;0,0000;0,1050;0,0889;0,0608;0,1665
01/12/2005;0,0000;0,2531;0,4469;0,2504;0,9050;0,4612;0,0878;0,0774;0,0320;0,0744;0,2235
02/12/2005;0,0000;0,2729;0,5506;0,2783;0,8130;0,4557;0,0256;0,1181;0,0169;0,1312;0,5067
03/12/2005;0,0000;0,3045;0,4907;0,3029;0,8100;0,3698;0,0000;0,1312;0,0000;0,1752;0,5249
04/12/2005;0,0000;0,4047;0,6255;0,3488;0,7540;0,6136;0,0000;0,2047;0,0078;0,1282;0,3504
05/12/2005;0,0000;0,2895;0,4322;0,3587;0,7530;0,4751;0,0000;0,1365;0,0074;0,0503;0,3660
06/12/2005;0,0000;0,2762;0,4669;0,3480;0,8320;0,3726;0,0000;0,0997;0,0012;0,0957;0,2096
07/12/2005;0,0000;0,3397;0,5287;0,3540;0,8110;0,2410;0,0000;0,0997;0,0187;0,0830;0,2339
08/12/2005;0,0000;0,3598;0,5635;0,3442;0,8180;0,3476;0,0000;0,0997;0,0000;0,1147;0,3987
09/12/2005;0,0000;0,4348;0,4360;0,3598;0,7880;0,2410;0,0000;0,1234;0,0259;0,0688;0,0453
10/12/2005;0,0000;0,3530;0,3613;0,3410;0,7650;0,1150;0,0000;0,0892;0,0000;0,1837;0,3706
11/12/2005;0,0000;0,5069;0,3742;0,3260;0,5036;0,2008;0,0000;0,2231;0,0000;0,2058;0,0000
12/12/2005;0,0000;0,3881;0,4653;0,3141;0,5414;0,3837;0,0000;0,2323;0,0000;0,1263;0,3959
13/12/2005;0,0000;0,3482;0,5055;0,3027;0,7200;0,4446;0,0000;0,1588;0,0000;0,1462;0,2490
14/12/2005;0,0000;0,3028;0,4032;0,3143;0,6377;0,4238;0,0000;0,1745;0,0000;0,0779;0,6183
15/12/2005;0,0000;0,2895;0,3430;0,2858;0,7420;0,1773;0,0000;0,0958;0,0000;0,0405;0,4442
16/12/2005;0,0000;0,2393;0,3047;0,2353;0,8260;0,1080;0,0000;0,0512;0,0062;0,1167;0,1017
17/12/2005;0,0000;0,3964;0,3758;0,2308;0,7620;0,3283;0,0000;0,1470;0,0109;0,0517;0,4909
18/12/2005;0,0000;0,2576;0,3594;0,2078;0,8650;0,1039;0,0000;0,0591;0,0343;0,0511;0,1283
19/12/2005;0,0000;0,1188;0,3449;0,2005;0,8880;0,1122;0,0000;0,0486;0,0000;0,0789;0,0000
20/12/2005;0,0000;0,2762;0,3102;0,2048;0,7690;0,1731;0,0000;0,1010;0,0120;0,0778;0,4248
21/12/2005;0,0000;0,2862;0,3340;0,1667;0,7870;0,1662;0,0000;0,0827;0,0031;0,1316;0,5141
22/12/2005;0,0000;0,3964;0,2938;0,1687;0,6039;0,1593;0,0000;0,1509;0,0115;0,0869;0,0000
23/12/2005;0,0000;0,3829;0,2774;0,1699;0,6180;0,1177;0,0000;0,1181;0,0000;0,0575;0,2044
24/12/2005;0,0000;0,2744;0,2445;0,1577;0,6986;0,1011;0,0000;0,0774;0,0188;0,0396;0,2754
25/12/2005;0,0000;0,1692;0,2754;0,1481;0,8490;0,0928;0,0000;0,0433;0,0049;0,0321;0,1703
26/12/2005;0,0000;0,1808;0,3211;0,1430;0,9400;0,0582;0,0000;0,0381;0,0000;0,0617;0,1365
27/12/2005;0,0000;0,2744;0,4923;0,1738;0,9130;0,2008;0,0000;0,0696;0,0000;0,0641;0,0650
28/12/2005;0,0000;0,2039;0,3466;0,1952;0,7690;0,1911;0,0000;0,0853;0,0000;0,1111;0,1234
29/12/2005;0,0000;0,2897;0,4560;0,2468;0,8480;0,4155;0,0000;0,1089;0,0000;0,1572;0,0153
30/12/2005;0,0000;0,3515;0,6403;0,3146;0,7850;0,4294;0,0000;0,1430;0,0259;0,1075;0,4433
31/12/2005;0,0000;0,3196;0,5946;0,3342;0,7910;0,4183;0,0000;0,1404;0,0010;0,1416;0,0963
01/01/2006;0,0000;0,2777;0,4762;0,3599;0,7690;0,5208;0,0000;0,1509;0,0000;0,1062;0,3930
02/01/2006;0,0000;0,3465;0,4543;0,3560;0,7780;0,3767;0,0000;0,1483;0,0028;0,0894;0,1247
03/01/2006;0,0000;0,3113;0,3813;0,3110;0,7780;0,2410;0,0000;0,1076;0,0000;0,0819;0,6134
04/01/2006;0,0000;0,3846;0,3594;0,2858;0,7770;0,1731;0,0000;0,1089;0,0030;0,0709;0,3350
05/01/2006;0,0000;0,3096;0,4051;0,2799;0,8050;0,1745;0,0000;0,0814;0,0000;0,0507;0,0408
06/01/2006;0,0000;0,2260;0,5361;0,2707;0,9070;0,2022;0,0000;0,0656;0,0000;0,0449;0,3395
07/01/2006;0,0000;0,2327;0,4981;0,2778;0,8690;0,1108;0,0000;0,0682;0,0000;0,0550;0,0000
08/01/2006;0,0000;0,2511;0,5036;0,2875;0,8540;0,0499;0,0000;0,0604;0,0222;0,0875;0,3610
09/01/2006;0,0000;0,2945;0,3632;0,2823;0,7940;0,1662;0,0000;0,1010;0,0000;0,0771;0,1486
10/01/2006;0,0000;0,2458;0,3266;0,2518;0,8130;0,1759;0,0000;0,0827;0,0000;0,0434;0,3083
11/01/2006;0,0000;0,2257;0,3466;0,2253;0,8580;0,0886;0,0000;0,0591;0,0000;0,0478;0,1333
12/01/2006;0,0000;0,2777;0,3430;0,1962;0,8780;0,0983;0,0000;0,0604;0,0000;0,0373;0,1593
13/01/2006;0,0000;0,1238;0,4543;0,1794;0,9890;0,1579;0,0000;0,0394;0,0000;0,0374;0,5782
14/01/2006;0,0000;0,1675;0,4633;0,2002;0,9920;0,1025;0,0000;0,0459;0,0099;0,0229;0,6238
15/01/2006;0,0000;0,1054;0,4560;0,2018;1,0000;0,2147;0,0000;0,0354;0,1425;0,0438;0,4854
16/01/2006;0,0000;0,2227;0,3848;0,2024;0,9550;0,0665;0,0830;0,0486;0,0001;0,0425;0,1862
17/01/2006;0,0000;0,1775;0,4067;0,2075;0,9340;0,0748;0,0000;0,0486;0,0000;0,0877;0,6981
18/01/2006;0,0000;0,3864;0,4415;0,2274;0,8920;0,2258;0,0000;0,1076;0,0000;0,0706;0,4472
19/01/2006;0,0000;0,3580;0,4067;0,2490;0,8460;0,1288;0,0000;0,0879;0,0000;0,0623;0,3724
20/01/2006;0,0000;0,2794;0,4177;0,2721;0,8740;0,0609;0,0000;0,0630;0,0000;0,0568;0,4024
21/01/2006;0,0000;0,2109;0,4962;0,2900;0,8530;0,0942;0,0000;0,0669;0,0147;0,0993;0,5519
22/01/2006;0,0000;0,3445;0,3925;0,2833;0,7490;0,1094;0,0000;0,1037;0,0000;0,0541;0,4630
23/01/2006;0,0000;0,3244;0,3466;0,2648;0,7930;0,0762;0,0000;0,0801;0,0000;0,0521;0,4093
24/01/2006;0,0000;0,2275;0,2921;0,2340;0,8300;0,1690;0,0000;0,0840;0,0054;0,0703;0,0828
25/01/2006;0,0000;0,2307;0,4160;0,2142;0,8270;0,1066;0,0000;0,0787;0,0000;0,0697;0,0693
26/01/2006;0,0000;0,2661;0,3285;0,1833;0,8080;0,0873;0,0000;0,0827;0,0047;0,0953;0,4136
27/01/2006;0,0000;0,1592;0,3266;0,1630;0,7080;0,3864;0,0000;0,1352;0,0000;0,0717;0,3883
28/01/2006;0,0000;0,1406;0,1786;0,1422;0,8010;0,2770;0,0000;0,0958;0,0190;0,0939;0,1981
29/01/2006;0,0000;0,1737;0,2443;0,1184;0,7420;0,2105;0,0000;0,1089;0,0000;0,1262;0,0000
30/01/2006;0,0000;0,3078;0,2574;0,1110;0,7170;0,1662;0,0000;0,1417;0,0000;0,0591;0,3376
31/01/2006;0,0000;0,3445;0,3356;0,1358;0,7630;0,1565;0,0000;0,1260;0,0000;0,0930;0,4237
01/02/2006;0,0000;0,3430;0,3578;0,1713;0,8340;0,1108;0,0000;0,1063;0,0185;0,0850;0,3410
02/02/2006;0,0000;0,2558;0,3829;0,1962;0,9260;0,0734;0,0000;0,0735;0,0000;0,1259;0,2583
03/02/2006;0,0000;0,3997;0,3758;0,2285;0,6979;0,1191;0,0000;0,1496;0,0039;0,1071;0,4447
04/02/2006;0,0000;0,3312;0,3085;0,2209;0,7210;0,1066;0,0000;0,1286;0,0000;0,0960;0,0437
05/02/2006;0,0000;0,3061;0,2719;0,2068;0,7320;0,0789;0,0000;0,1115;0,0000;0,1116;0,4637
06/02/2006;0,0000;0,3560;0,3047;0,2061;0,7060;0,1108;0,0000;0,1417;0,0000;0,1240;0,5615
07/02/2006;0,0000;0,4130;0,3230;0,2000;0,6183;0,0942;0,0000;0,1562;0,0156;0,1552;0,2923
08/02/2006;0,0000;0,4298;0,3449;0,2178;0,5845;0,1620;0,0000;0,2100;0,0026;0,1616;0,5104
09/02/2006;0,0000;0,3947;0,3156;0,2365;0,6459;0,1191;0,0000;0,1667;0,0000;0,1018;0,0000
10/02/2006;0,0000;0,3678;0,3632;0,2466;0,7460;0,1122;0,0000;0,1430;0,0017;0,1549;0,0923
11/02/2006;0,0000;0,4348;0,4177;0,2634;0,7110;0,0970;0,0000;0,1654;0,0097;0,1438;0,2844
12/02/2006;0,0000;0,4230;0,3340;0,2637;0,6573;0,0942;0,0000;0,1706;0,0000;0,0979;0,5194
13/02/2006;0,0000;0,4381;0,3613;0,2775;0,6507;0,0928;0,0000;0,1693;0,0272;0,0858;0,5648
14/02/2006;0,0000;0,3929;0,4234;0,2983;0,6761;0,2313;0,0000;0,2100;0,0000;0,1059;0,0000
15/02/2006;0,0000;0,3297;0,4945;0,3096;0,8230;0,2327;0,0000;0,1260;0,0000;0,2678;0,5947
16/02/2006;0,0000;0,3816;0,6130;0,3508;0,7030;0,7548;0,0000;0,2887;0,0140;0,1641;0,2055
17/02/2006;0,0000;0,3364;0,5287;0,3674;0,7350;0,7327;0,0155;0,2218;0,1165;0,1399;0,2882
18/02/2006;0,0000;0,2794;0,5016;0,3623;0,8150;0,6704;0,1458;0,1667;0,0083;0,1357;0,2351
19/02/2006;0,0000;0,2443;0,4981;0,3390;0,8220;0,7867;0,0000;0,1837;0,0053;0,1445;0,2710
20/02/2006;0,0000;0,2212;0,4707;0,2940;0,8230;0,5139;0,0000;0,1365;0,0000;0,0946;0,3753
21/02/2006;0,0000;0,2044;0,3993;0,2625;0,7410;0,5000;0,0000;0,1798;0,0060;0,1181;0,0000
22/02/2006;0,0000;0,1973;0,3394;0,2263;0,6915;0,2493;0,0000;0,1693;0,0008;0,1091;0,4776
23/02/2006;0,0000;0,2242;0,3083;0,1991;0,6856;0,2424;0,0000;0,1811;0,0000;0,1202;0,0259
24/02/2006;0,0000;0,1976;0,3285;0,1847;0,7370;0,3934;0,0000;0,1680;0,0721;0,0827;0,0000
25/02/2006;0,0000;0,1642;0,4341;0,1772;0,8940;0,1122;0,0550;0,0932;0,0343;0,1157;0,2812
26/02/2006;0,0000;0,1993;0,3649;0,1874;0,7700;0,4584;0,0000;0,1535;0,0000;0,1632;0,0717
27/02/2006;0,0000;0,3329;0,3723;0,2084;0,6756;0,1427;0,0000;0,2047;0,0000;0,0998;0,2675
28/02/2006;0,0000;0,2325;0,3340;0,2015;0,8150;0,0374;0,0000;0,1325;0,0000;0,1930;0,4672
01/03/2006;0,0000;0,2945;0,3047;0,1991;0,7230;0,1842;0,0000;0,2047;0,0041;0,1605;0,1557
02/03/2006;0,0000;0,3096;0,3941;0,2197;0,7570;0,3975;0,0000;0,2218;0,0177;0,2344;0,2119
03/03/2006;0,0000;0,4052;0,5232;0,2579;0,8010;0,6593;0,0000;0,3084;0,0000;0,2555;0,4410
04/03/2006;0,0000;0,3415;0,5033;0,3153;0,7850;0,8338;0,0000;0,2415;0,0000;0,1950;0,6157
05/03/2006;0,0000;0,2626;0,4122;0,3250;0,6691;0,6191;0,0000;0,2651;0,0233;0,2109;0,1722
06/03/2006;0,0000;0,3261;0,3922;0,3254;0,6679;0,3241;0,0000;0,2769;0,0000;0,1996;0,0000
07/03/2006;0,0000;0,4484;0,5380;0,3366;0,7570;0,4875;0,0000;0,2992;0,0182;0,1865;0,5085
08/03/2006;0,0000;0,4248;0,6201;0,3544;0,7700;0,5083;0,0000;0,2638;0,0000;0,2307;0,1297
09/03/2006;0,0000;0,4017;0,5287;0,3930;0,7220;0,4363;0,0000;0,3058;0,0000;0,2358;0,1915
10/03/2006;0,0000;0,3113;0,5451;0,4125;0,7100;0,8102;0,0000;0,2835;0,0000;0,2580;0,3544
11/03/2006;0,0000;0,4215;0,6403;0,4205;0,7350;0,6565;0,0000;0,2940;0,0000;0,3440;0,2391
12/03/2006;0,0000;0,5486;0,5126;0,4227;0,6493;0,1579;0,0000;0,3307;0,0254;0,2020;0,3155
13/03/2006;0,0000;0,5636;0,4450;0,4354;0,6595;0,0762;0,0000;0,2940;0,0413;0,2988;0,4451
14/03/2006;0,0000;0,5754;0,5219;0,4651;0,5778;0,1191;0,0000;0,3451;0,0352;0,2519;0,7362
15/03/2006;0,0000;0,6006;0,4926;0,4718;0,5618;0,1565;0,0000;0,3845;0,0000;0,3214;0,2264
16/03/2006;0,0000;0,5554;0,5200;0,4766;0,6099;0,1801;0,0000;0,3661;0,0225;0,1466;0,4509
17/03/2006;0,0000;0,3515;0,5946;0,4716;0,8580;0,2950;0,0452;0,1640;0,1130;0,2279;0,5751
18/03/2006;0,0000;0,4017;0,6201;0,4639;0,8600;0,3393;0,2416;0,2139;0,0772;0,1492;0,3652
19/03/2006;0,0000;0,3314;0,5799;0,4335;0,8680;0,4044;0,0833;0,1929;0,1817;0,1379;0,5589
20/03/2006;0,0000;0,3633;0,5873;0,4081;0,8850;0,4598;0,1015;0,1824;0,0000;0,1605;0,3206
21/03/2006;0,0000;0,3663;0,5563;0,4012;0,8380;0,2161;0,0000;0,1955;0,0000;0,1971;0,7647
22/03/2006;0,0000;0,3533;0,5490;0,3851;0,7650;0,4141;0,0000;0,2690;0,0142;0,1081;0,0000
