Fecha;KC_calculada;ETo_calculada;ETc_calculada;Altura_planta_m;Fase;GDU_acumulado;Temp_suelo_est_C
25/09/2008;0,36;2,62;0,95;2,60;Fase de Madurez (V13-R3);992,22;12,14
26/09/2008;0,32;2,92;0,93;2,60;Fase de Madurez (V13-R3);996,69;11,40
27/09/2008;0,27;2,77;0,75;2,60;Fase de Madurez (V13-R3);1001,46;10,70
28/09/2008;0,24;2,72;0,65;2,60;Fase de Madurez (V13-R3);1006,56;10,81
29/09/2008;0,22;2,90;0,63;2,60;Fase de Madurez (V13-R3);1012,33;11,17
30/09/2008;0,20;2,45;0,48;2,60;Fase de Madurez (V13-R3);1016,80;11,15
01/10/2008;0,19;2,94;0,55;2,60;Fase de Madurez (V13-R3);1022,30;11,21
02/10/2008;0,18;2,87;0,51;2,60;Fase de Madurez (V13-R3);1025,87;10,46
03/10/2008;0,17;2,60;0,44;2,60;Fase de Madurez (V13-R3);1027,44;9,15
04/10/2008;0,16;1,73;0,28;2,60;Fase de Madurez (V13-R3);1029,01;7,91
05/10/2008;0,16;2,48;0,40;2,60;Fase de Madurez (V13-R3);1033,91;7,48
06/10/2008;0,18;2,39;0,42;2,60;Fase de Madurez (V13-R3);1039,14;8,11
07/10/2008;0,17;1,31;0,22;2,60;Fase de Madurez (V13-R3);1041,58;9,17
08/10/2008;1,11;2,12;2,36;2,60;Fase de Madurez (V13-R3);1043,73;10,07
09/10/2008;1,13;2,75;3,11;2,60;Fase de Madurez (V13-R3);1047,20;9,94
10/10/2008;1,12;2,94;3,29;2,60;Fase de Madurez (V13-R3);1052,87;10,07
11/10/2008;0,94;1,91;1,80;2,60;Fase de Madurez (V13-R3);1056,64;10,72
12/10/2008;0,79;2,01;1,58;2,60;Fase de Madurez (V13-R3);1061,57;12,14
13/10/2008;0,68;1,74;1,18;2,60;Fase de Madurez (V13-R3);1066,48;13,55
14/10/2008;0,62;1,72;1,06;2,60;Fase de Madurez (V13-R3);1071,21;13,75
15/10/2008;0,56;2,05;1,14;2,60;Fase de Madurez (V13-R3);1077,05;13,44
16/10/2008;0,51;1,96;1,00;2,60;Fase de Madurez (V13-R3);1081,58;13,13
17/10/2008;0,47;1,63;0,77;2,60;Fase de Madurez (V13-R3);1085,22;12,42
18/10/2008;0,45;1,76;0,80;2,60;Fase de Madurez (V13-R3);1088,79;11,87
19/10/2008;0,40;1,87;0,75;2,60;Fase de Madurez (V13-R3);1093,39;11,51
20/10/2008;0,36;1,84;0,65;2,60;Fase de Madurez (V13-R3);1098,46;11,25
21/10/2008;0,32;1,15;0,37;2,60;Fase de Madurez (V13-R3);1101,14;10,74
22/10/2008;1,15;1,98;2,27;2,60;Fase de Madurez (V13-R3);1102,21;9,72
23/10/2008;1,08;1,64;1,77;2,60;Fase de Madurez (V13-R3);1104,55;8,24
24/10/2008;1,06;1,47;1,56;2,60;Fase de Madurez (V13-R3);1107,82;6,83
25/10/2008;1,09;1,82;1,99;2,60;Fase de Madurez (V13-R3);1112,75;6,54
26/10/2008;0,98;1,91;1,88;2,60;Fase de Madurez (V13-R3);1118,32;7,28
27/10/2008;0,80;1,35;1,08;2,60;Fase de Madurez (V13-R3);1120,83;8,14
28/10/2008;0,94;1,72;1,62;2,60;Fase de Madurez (V13-R3);1120,83;7,71
29/10/2008;0,77;1,60;1,24;2,60;Fase de Madurez (V13-R3);1120,83;6,46
30/10/2008;0,70;1,62;1,14;2,60;Fase de Madurez (V13-R3);1121,31;5,49
31/10/2008;0,58;0,74;0,43;2,60;Fase de Madurez (V13-R3);1121,31;3,98
01/11/2008;1,01;0,77;0,78;2,60;Fase de Madurez (V13-R3);1121,31;3,56
02/11/2008;1,09;1,12;1,22;2,60;Fase de Madurez (V13-R3);1121,31;3,65
03/11/2008;1,09;0,89;0,97;2,60;Fase de Madurez (V13-R3);1121,31;3,32
04/11/2008;0,99;0,58;0,57;2,60;Fase de Madurez (V13-R3);1121,31;3,67
05/11/2008;1,08;1,38;1,49;2,60;Fase de Madurez (V13-R3);1122,25;4,28
06/11/2008;1,06;1,04;1,10;2,60;Fase de Madurez (V13-R3);1122,25;4,68
07/11/2008;1,03;0,94;0,97;2,60;Fase de Madurez (V13-R3);1122,76;5,27
08/11/2008;1,03;0,86;0,89;2,60;Fase de Madurez (V13-R3);1123,20;5,78
09/11/2008;1,02;0,96;0,98;2,60;Fase de Madurez (V13-R3);1124,80;6,29
10/11/2008;1,03;1,08;1,11;2,60;Fase de Madurez (V13-R3);1126,58;6,95
11/11/2008;1,02;0,71;0,73;2,60;Fase de Madurez (V13-R3);1126,62;6,84
12/11/2008;1,09;1,07;1,17;2,60;Fase de Madurez (V13-R3);1126,62;6,37
13/11/2008;1,08;1,23;1,33;2,60;Fase de Madurez (V13-R3);1127,09;5,37
14/11/2008;1,04;0,90;0,93;2,60;Fase de Madurez (V13-R3);1128,29;4,36
15/11/2008;0,98;0,83;0,81;2,60;Fase de Madurez (V13-R3);1130,30;3,99
16/11/2008;0,94;0,87;0,82;2,60;Fase de Madurez (V13-R3);1133,03;4,22
17/11/2008;0,86;0,49;0,42;2,60;Fase de Madurez (V13-R3);1133,03;3,46
18/11/2008;0,83;0,56;0,47;2,60;Fase de Madurez (V13-R3);1133,03;3,27
19/11/2008;0,90;1,17;1,05;2,60;Fase de Madurez (V13-R3);1134,27;3,32
20/11/2008;0,78;0,63;0,49;2,60;Fase de Madurez (V13-R3);1134,98;2,77
21/11/2008;0,78;1,22;0,95;2,60;Fase de Madurez (V13-R3);1137,49;3,78
22/11/2008;0,77;1,39;1,07;2,60;Fase de Madurez (V13-R3);1139,16;4,99
23/11/2008;0,68;1,41;0,96;2,60;Fase de Madurez (V13-R3);1140,27;5,35
24/11/2008;0,65;1,05;0,68;2,60;Fase de Madurez (V13-R3);1140,27;5,54
25/11/2008;0,74;1,04;0,77;2,60;Fase de Madurez (V13-R3);1140,27;4,59
26/11/2008;0,66;0,71;0,47;2,60;Fase de Madurez (V13-R3);1140,27;2,59
27/11/2008;0,61;0,46;0,28;2,60;Fase de Madurez (V13-R3);1140,27;0,39
28/11/2008;0,60;0,38;0,23;2,60;Fase de Madurez (V13-R3);1140,27;-1,04
29/11/2008;0,83;0,74;0,62;2,60;Fase de Madurez (V13-R3);1140,27;-1,16
30/11/2008;0,80;0,81;0,65;2,60;Fase de Madurez (V13-R3);1140,27;-1,13
01/12/2008;0,72;0,73;0,53;2,60;Fase de Madurez (V13-R3);1140,27;-0,71
02/12/2008;0,00;0,97;0,00;0,00;Barbecho / Sin cultivo;0,00;0,01
03/12/2008;0,00;0,90;0,00;0,00;Barbecho / Sin cultivo;0,00;0,79
04/12/2008;0,00;1,01;0,00;0,00;Barbecho / Sin cultivo;0,00;2,62
05/12/2008;0,00;1,31;0,00;0,00;Barbecho / Sin cultivo;0,00;4,45
06/12/2008;0,00;0,61;0,00;0,00;Barbecho / Sin cultivo;0,00;5,85
07/12/2008;0,00;0,51;0,00;0,00;Barbecho / Sin cultivo;0,00;6,81
08/12/2008;0,00;0,61;0,00;0,00;Barbecho / Sin cultivo;0,00;7,00
09/12/2008;0,00;0,95;0,00;0,00;Barbecho / Sin cultivo;0,00;6,46
10/12/2008;0,00;0,72;0,00;0,00;Barbecho / Sin cultivo;0,00;5,09
11/12/2008;0,00;0,68;0,00;0,00;Barbecho / Sin cultivo;0,00;3,76
12/12/2008;0,00;0,43;0,00;0,00;Barbecho / Sin cultivo;0,00;1,94
13/12/2008;0,00;0,71;0,00;0,00;Barbecho / Sin cultivo;0,00;1,24
14/12/2008;0,00;0,58;0,00;0,00;Barbecho / Sin cultivo;0,00;0,78
15/12/2008;0,00;0,70;0,00;0,00;Barbecho / Sin cultivo;0,00;0,24
16/12/2008;0,00;0,83;0,00;0,00;Barbecho / Sin cultivo;0,00;0,45
17/12/2008;0,00;0,58;0,00;0,00;Barbecho / Sin cultivo;0,00;0,72
18/12/2008;0,00;0,47;0,00;0,00;Barbecho / Sin cultivo;0,00;1,37
19/12/2008;0,00;0,54;0,00;0,00;Barbecho / Sin cultivo;0,00;1,38
20/12/2008;0,00;0,81;0,00;0,00;Barbecho / Sin cultivo;0,00;1,57
21/12/2008;0,00;1,95;0,00;0,00;Barbecho / Sin cultivo;0,00;1,70
22/12/2008;0,00;1,60;0,00;0,00;Barbecho / Sin cultivo;0,00;1,92
23/12/2008;0,00;1,60;0,00;0,00;Barbecho / Sin cultivo;0,00;2,68
24/12/2008;0,00;0,98;0,00;0,00;Barbecho / Sin cultivo;0,00;2,62
25/12/2008;0,00;1,40;0,00;0,00;Barbecho / Sin cultivo;0,00;2,22
26/12/2008;0,00;1,02;0,00;0,00;Barbecho / Sin cultivo;0,00;1,34
27/12/2008;0,00;0,94;0,00;0,00;Barbecho / Sin cultivo;0,00;0,81
28/12/2008;0,00;0,67;0,00;0,00;Barbecho / Sin cultivo;0,00;1,10
29/12/2008;0,00;0,49;0,00;0,00;Barbecho / Sin cultivo;0,00;1,72
30/12/2008;0,00;0,39;0,00;0,00;Barbecho / Sin cultivo;0,00;3,38
31/12/2008;0,00;0,00;0,00;0,00;Barbecho / Sin cultivo;0,00;4,40
01/01/2009;0,00;0,49;0,00;0,00;Barbecho / Sin cultivo;0,00;4,97
02/01/2009;0,00;0,36;0,00;0,00;Barbecho / Sin cultivo;0,00;4,76
03/01/2009;0,00;0,58;0,00;0,00;Barbecho / Sin cultivo;0,00;4,46
04/01/2009;0,00;0,41;0,00;0,00;Barbecho / Sin cultivo;0,00;3,18
05/01/2009;0,00;0,30;0,00;0,00;Barbecho / Sin cultivo;0,00;1,43
06/01/2009;0,00;0,84;0,00;0,00;Barbecho / Sin cultivo;0,00;0,42
07/01/2009;0,00;0,84;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,24
08/01/2009;0,00;0,81;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,94
09/01/2009;0,00;0,48;0,00;0,00;Barbecho / Sin cultivo;0,00;-2,30
10/01/2009;0,00;0,58;0,00;0,00;Barbecho / Sin cultivo;0,00;-2,43
11/01/2009;0,00;0,58;0,00;0,00;Barbecho / Sin cultivo;0,00;-2,44
12/01/2009;0,00;0,26;0,00;0,00;Barbecho / Sin cultivo;0,00;-2,89
13/01/2009;0,00;0,43;0,00;0,00;Barbecho / Sin cultivo;0,00;-2,39
14/01/2009;0,00;0,28;0,00;0,00;Barbecho / Sin cultivo;0,00;-3,31
15/01/2009;0,00;0,30;0,00;0,00;Barbecho / Sin cultivo;0,00;-2,99
16/01/2009;0,00;0,46;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,36
17/01/2009;0,00;0,57;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,49
18/01/2009;0,00;0,85;0,00;0,00;Barbecho / Sin cultivo;0,00;2,19
19/01/2009;0,00;1,41;0,00;0,00;Barbecho / Sin cultivo;0,00;3,96
20/01/2009;0,00;0,87;0,00;0,00;Barbecho / Sin cultivo;0,00;3,45
21/01/2009;0,00;0,72;0,00;0,00;Barbecho / Sin cultivo;0,00;3,07
22/01/2009;0,00;1,24;0,00;0,00;Barbecho / Sin cultivo;0,00;3,45
23/01/2009;0,00;1,97;0,00;0,00;Barbecho / Sin cultivo;0,00;4,81
24/01/2009;0,00;1,36;0,00;0,00;Barbecho / Sin cultivo;0,00;5,76
25/01/2009;0,00;1,05;0,00;0,00;Barbecho / Sin cultivo;0,00;6,10
26/01/2009;0,00;1,06;0,00;0,00;Barbecho / Sin cultivo;0,00;4,67
27/01/2009;0,00;1,15;0,00;0,00;Barbecho / Sin cultivo;0,00;2,99
28/01/2009;0,00;0,75;0,00;0,00;Barbecho / Sin cultivo;0,00;3,97
29/01/2009;0,00;0,86;0,00;0,00;Barbecho / Sin cultivo;0,00;5,49
30/01/2009;0,00;0,91;0,00;0,00;Barbecho / Sin cultivo;0,00;6,84
31/01/2009;0,00;0,79;0,00;0,00;Barbecho / Sin cultivo;0,00;6,37
01/02/2009;0,00;0,47;0,00;0,00;Barbecho / Sin cultivo;0,00;4,67
02/02/2009;0,00;0,84;0,00;0,00;Barbecho / Sin cultivo;0,00;3,01
03/02/2009;0,00;0,73;0,00;0,00;Barbecho / Sin cultivo;0,00;1,49
04/02/2009;0,00;1,01;0,00;0,00;Barbecho / Sin cultivo;0,00;1,54
05/02/2009;0,00;0,98;0,00;0,00;Barbecho / Sin cultivo;0,00;2,00
06/02/2009;0,00;1,26;0,00;0,00;Barbecho / Sin cultivo;0,00;1,62
07/02/2009;0,00;1,44;0,00;0,00;Barbecho / Sin cultivo;0,00;1,44
08/02/2009;0,00;0,97;0,00;0,00;Barbecho / Sin cultivo;0,00;1,71
09/02/2009;0,00;1,12;0,00;0,00;Barbecho / Sin cultivo;0,00;2,74
10/02/2009;0,00;1,50;0,00;0,00;Barbecho / Sin cultivo;0,00;3,64
11/02/2009;0,00;1,47;0,00;0,00;Barbecho / Sin cultivo;0,00;4,51
12/02/2009;0,00;1,56;0,00;0,00;Barbecho / Sin cultivo;0,00;4,47
13/02/2009;0,00;1,18;0,00;0,00;Barbecho / Sin cultivo;0,00;3,51
14/02/2009;0,00;1,50;0,00;0,00;Barbecho / Sin cultivo;0,00;3,23
15/02/2009;0,00;2,06;0,00;0,00;Barbecho / Sin cultivo;0,00;3,05
16/02/2009;0,00;1,79;0,00;0,00;Barbecho / Sin cultivo;0,00;2,83
17/02/2009;0,00;1,71;0,00;0,00;Barbecho / Sin cultivo;0,00;3,00
18/02/2009;0,00;1,44;0,00;0,00;Barbecho / Sin cultivo;0,00;3,00
19/02/2009;0,00;1,79;0,00;0,00;Barbecho / Sin cultivo;0,00;2,95
20/02/2009;0,00;1,98;0,00;0,00;Barbecho / Sin cultivo;0,00;2,91
21/02/2009;0,00;2,11;0,00;0,00;Barbecho / Sin cultivo;0,00;3,22
22/02/2009;0,00;1,59;0,00;0,00;Barbecho / Sin cultivo;0,00;3,50
23/02/2009;0,00;1,50;0,00;0,00;Barbecho / Sin cultivo;0,00;3,57
24/02/2009;0,00;1,97;0,00;0,00;Barbecho / Sin cultivo;0,00;4,28
25/02/2009;0,00;1,89;0,00;0,00;Barbecho / Sin cultivo;0,00;4,38
26/02/2009;0,00;2,17;0,00;0,00;Barbecho / Sin cultivo;0,00;5,05
27/02/2009;0,00;2,43;0,00;0,00;Barbecho / Sin cultivo;0,00;5,86
28/02/2009;0,00;2,08;0,00;0,00;Barbecho / Sin cultivo;0,00;6,10
01/03/2009;0,00;0,70;0,00;0,00;Barbecho / Sin cultivo;0,00;6,02
02/03/2009;0,00;1,26;0,00;0,00;Barbecho / Sin cultivo;0,00;5,34
03/03/2009;0,00;1,97;0,00;0,00;Barbecho / Sin cultivo;0,00;4,48
04/03/2009;0,00;1,44;0,00;0,00;Barbecho / Sin cultivo;0,00;3,58
05/03/2009;0,00;1,43;0,00;0,00;Barbecho / Sin cultivo;0,00;2,88
06/03/2009;0,00;1,80;0,00;0,00;Barbecho / Sin cultivo;0,00;3,65
07/03/2009;0,00;2,74;0,00;0,00;Barbecho / Sin cultivo;0,00;5,01
08/03/2009;0,00;2,26;0,00;0,00;Barbecho / Sin cultivo;0,00;5,72
09/03/2009;0,00;1,86;0,00;0,00;Barbecho / Sin cultivo;0,00;6,30
10/03/2009;0,00;2,86;0,00;0,00;Barbecho / Sin cultivo;0,00;6,15
11/03/2009;0,00;2,89;0,00;0,00;Barbecho / Sin cultivo;0,00;5,90
12/03/2009;0,00;3,17;0,00;0,00;Barbecho / Sin cultivo;0,00;6,53
13/03/2009;0,00;3,12;0,00;0,00;Barbecho / Sin cultivo;0,00;8,01
14/03/2009;0,00;2,62;0,00;0,00;Barbecho / Sin cultivo;0,00;8,83
15/03/2009;0,00;2,83;0,00;0,00;Barbecho / Sin cultivo;0,00;9,08
16/03/2009;0,00;3,99;0,00;0,00;Barbecho / Sin cultivo;0,00;9,38
17/03/2009;0,00;3,26;0,00;0,00;Barbecho / Sin cultivo;0,00;9,17
18/03/2009;0,00;3,27;0,00;0,00;Barbecho / Sin cultivo;0,00;9,00
19/03/2009;0,00;3,52;0,00;0,00;Barbecho / Sin cultivo;0,00;9,44
20/03/2009;0,00;3,41;0,00;0,00;Barbecho / Sin cultivo;0,00;9,51
21/03/2009;0,00;3,90;0,00;0,00;Barbecho / Sin cultivo;0,00;9,47
22/03/2009;0,00;4,09;0,00;0,00;Barbecho / Sin cultivo;0,00;8,98
23/03/2009;0,00;3,52;0,00;0,00;Barbecho / Sin cultivo;0,00;8,12
24/03/2009;0,00;3,68;0,00;0,00;Barbecho / Sin cultivo;0,00;7,58
25/03/2009;0,00;2,95;0,00;0,00;Barbecho / Sin cultivo;0,00;6,95
26/03/2009;0,00;3,47;0,00;0,00;Barbecho / Sin cultivo;0,00;7,41
27/03/2009;0,00;4,56;0,00;0,00;Barbecho / Sin cultivo;0,00;8,29
28/03/2009;0,00;2,98;0,00;0,00;Barbecho / Sin cultivo;0,00;7,52
29/03/2009;0,00;2,79;0,00;0,00;Barbecho / Sin cultivo;0,00;6,62
30/03/2009;0,00;2,89;0,00;0,00;Barbecho / Sin cultivo;0,00;5,27
31/03/2009;0,00;1,98;0,00;0,00;Barbecho / Sin cultivo;0,00;3,09
01/04/2009;0,00;3,49;0,00;0,00;Barbecho / Sin cultivo;0,00;3,25
02/04/2009;0,00;3,17;0,00;0,00;Barbecho / Sin cultivo;0,00;4,01
03/04/2009;0,00;3,48;0,00;0,00;Barbecho / Sin cultivo;0,00;5,28
04/04/2009;0,00;3,65;0,00;0,00;Barbecho / Sin cultivo;0,00;7,54
05/04/2009;0,00;3,52;0,00;0,00;Barbecho / Sin cultivo;0,00;8,85
06/04/2009;0,00;2,41;0,00;0,00;Barbecho / Sin cultivo;0,00;9,23
07/04/2009;0,00;3,53;0,00;0,00;Barbecho / Sin cultivo;0,00;8,65
08/04/2009;0,00;3,67;0,00;0,00;Barbecho / Sin cultivo;0,00;8,17
09/04/2009;0,00;3,84;0,00;0,00;Barbecho / Sin cultivo;0,00;7,68
10/04/2009;0,00;2,81;0,00;0,00;Barbecho / Sin cultivo;0,00;7,06
11/04/2009;0,00;3,12;0,00;0,00;Barbecho / Sin cultivo;0,00;6,72
12/04/2009;0,00;2,98;0,00;0,00;Barbecho / Sin cultivo;0,00;6,02
13/04/2009;0,00;3,13;0,00;0,00;Barbecho / Sin cultivo;0,00;5,37
14/04/2009;0,00;3,46;0,00;0,00;Barbecho / Sin cultivo;0,00;5,99
15/04/2009;0,00;2,00;0,00;0,00;Barbecho / Sin cultivo;0,00;6,01
16/04/2009;0,00;2,08;0,00;0,00;Barbecho / Sin cultivo;0,00;5,82
17/04/2009;0,00;2,51;0,00;0,00;Barbecho / Sin cultivo;0,00;5,53
18/04/2009;0,00;1,79;0,00;0,00;Barbecho / Sin cultivo;0,00;4,92
19/04/2009;0,00;3,34;0,00;0,00;Barbecho / Sin cultivo;0,00;5,91
20/04/2009;0,00;3,98;0,00;0,00;Barbecho / Sin cultivo;0,00;6,66
21/04/2009;0,00;3,91;0,00;0,00;Barbecho / Sin cultivo;0,00;7,66
22/04/2009;1,18;4,34;5,12;0,05;Fase Inicial (VE-V4);5,63;9,07
23/04/2009;1,20;5,09;6,11;0,05;Fase Inicial (VE-V4);12,27;10,12
24/04/2009;1,12;5,75;6,45;0,05;Fase Inicial (VE-V4);17,64;10,86
25/04/2009;0,52;3,37;1,76;0,05;Fase Inicial (VE-V4);18,68;10,18
26/04/2009;0,90;3,70;3,33;0,05;Fase Inicial (VE-V4);19,85;9,35
27/04/2009;0,63;2,79;1,76;0,05;Fase Inicial (VE-V4);20,86;8,06
28/04/2009;0,49;3,74;1,84;0,05;Fase Inicial (VE-V4);21,94;7,33
29/04/2009;0,35;4,39;1,54;0,05;Fase Inicial (VE-V4);25,78;8,47
30/04/2009;0,26;3,05;0,79;0,05;Fase Inicial (VE-V4);28,09;8,95
01/05/2009;0,35;4,36;1,53;0,05;Fase Inicial (VE-V4);31,29;9,19
02/05/2009;0,26;4,70;1,21;0,05;Fase Inicial (VE-V4);37,03;9,97
03/05/2009;0,21;5,25;1,08;0,05;Fase Inicial (VE-V4);43,23;10,47
04/05/2009;0,18;4,73;0,83;0,05;Fase Inicial (VE-V4);48,67;11,21
05/05/2009;0,16;5,08;0,83;0,05;Fase Inicial (VE-V4);55,37;12,39
06/05/2009;0,16;6,78;1,06;0,05;Fase Inicial (VE-V4);65,38;13,79
07/05/2009;0,17;6,16;1,07;0,05;Fase Inicial (VE-V4);72,94;14,79
08/05/2009;0,16;4,80;0,76;0,05;Fase Inicial (VE-V4);79,15;15,69
09/05/2009;0,15;5,13;0,79;0,05;Fase Inicial (VE-V4);85,16;15,93
10/05/2009;0,15;4,29;0,65;0,05;Fase Inicial (VE-V4);90,54;15,41
11/05/2009;0,42;2,50;1,04;0,05;Fase Inicial (VE-V4);92,72;14,20
12/05/2009;1,17;2,96;3,46;0,05;Fase Inicial (VE-V4);95,98;13,10
13/05/2009;1,02;3,88;3,98;0,05;Fase Inicial (VE-V4);99,53;12,29
14/05/2009;0,69;3,92;2,72;0,05;Fase Inicial (VE-V4);101,47;10,85
15/05/2009;0,51;5,03;2,55;0,06;Fase Inicial (VE-V4);105,77;10,35
16/05/2009;0,32;4,29;1,37;0,06;Fase Inicial (VE-V4);110,04;10,72
17/05/2009;0,24;3,30;0,80;0,07;Fase Inicial (VE-V4);112,65;10,52
18/05/2009;0,21;4,88;1,03;0,07;Fase Inicial (VE-V4);117,29;11,13
19/05/2009;0,18;5,28;0,95;0,08;Fase Inicial (VE-V4);122,96;11,93
20/05/2009;0,16;5,27;0,86;0,09;Fase Inicial (VE-V4);130,37;12,78
21/05/2009;0,16;6,31;0,99;0,10;Fase Inicial (VE-V4);139,04;14,71
22/05/2009;0,15;6,03;0,92;0,12;Fase Inicial (VE-V4);147,65;16,54
23/05/2009;0,15;4,30;0,65;0,13;Fase Inicial (VE-V4);154,13;16,84
24/05/2009;0,69;3,16;2,18;0,13;Fase Inicial (VE-V4);158,37;16,00
25/05/2009;1,15;3,32;3,82;0,14;Fase Inicial (VE-V4);161,94;14,28
26/05/2009;1,17;4,38;5,13;0,14;Fase Inicial (VE-V4);165,78;12,42
27/05/2009;1,17;4,96;5,80;0,15;Fase Inicial (VE-V4);171,65;11,90
28/05/2009;0,79;6,07;4,80;0,16;Fase Inicial (VE-V4);178,92;12,55
29/05/2009;0,38;5,88;2,25;0,17;Fase Inicial (VE-V4);187,46;14,28
30/05/2009;0,24;6,19;1,50;0,19;Fase Inicial (VE-V4);196,64;16,30
31/05/2009;0,18;6,28;1,15;0,20;Fase Inicial (VE-V4);205,94;18,06
01/06/2009;0,16;6,23;1,01;0,21;Fase Inicial (VE-V4);215,22;18,79
02/06/2009;0,15;5,87;0,90;0,22;Fase Inicial (VE-V4);223,39;18,61
03/06/2009;0,15;5,07;0,77;0,23;Fase Inicial (VE-V4);231,49;18,10
04/06/2009;0,48;4,71;2,25;0,24;Fase Inicial (VE-V4);238,67;17,43
05/06/2009;0,36;4,02;1,45;0,25;Fase Inicial (VE-V4);242,55;15,91
06/06/2009;0,33;3,15;1,05;0,25;Fase Inicial (VE-V4);245,36;14,36
07/06/2009;0,62;2,96;1,83;0,26;Fase Inicial (VE-V4);248,60;12,89
08/06/2009;0,70;3,87;2,72;0,26;Fase Inicial (VE-V4);251,51;11,58
09/06/2009;0,75;3,28;2,46;0,27;Fase Inicial (VE-V4);254,98;11,38
10/06/2009;1,16;4,34;5,05;0,28;Fase Inicial (VE-V4);261,13;12,47
11/06/2009;0,86;5,61;4,82;0,29;Fase Inicial (VE-V4);269,27;14,07
12/06/2009;0,47;6,54;3,09;0,30;Fase Inicial (VE-V4);279,38;16,33
13/06/2009;0,26;6,81;1,77;0,32;Fase Inicial (VE-V4);290,53;18,82
14/06/2009;0,18;4,09;0,74;0,33;Fase Inicial (VE-V4);300,54;19,57
15/06/2009;0,23;4,67;1,06;0,34;Fase Inicial (VE-V4);310,03;19,77
16/06/2009;0,21;3,73;0,79;0,35;Fase Inicial (VE-V4);317,18;19,24
17/06/2009;0,19;6,07;1,15;0,37;Fase Inicial (VE-V4);327,72;19,07
18/06/2009;0,17;6,78;1,13;0,38;Fase Inicial (VE-V4);339,23;20,05
19/06/2009;0,15;6,85;1,06;0,40;Fase de Desarrollo (V5-V12);350,04;20,65
20/06/2009;0,15;6,04;0,91;0,45;Fase de Desarrollo (V5-V12);358,75;20,45
21/06/2009;0,15;5,86;0,88;0,51;Fase de Desarrollo (V5-V12);367,05;19,28
22/06/2009;0,15;5,92;0,89;0,57;Fase de Desarrollo (V5-V12);376,62;18,23
23/06/2009;0,15;6,53;0,98;0,63;Fase de Desarrollo (V5-V12);386,06;17,86
24/06/2009;0,15;6,14;0,92;0,67;Fase de Desarrollo (V5-V12);393,74;17,91
25/06/2009;0,15;4,33;0,65;0,71;Fase de Desarrollo (V5-V12);399,41;17,57
26/06/2009;0,15;4,67;0,70;0,75;Fase de Desarrollo (V5-V12);405,38;16,64
27/06/2009;0,15;5,25;0,79;0,80;Fase de Desarrollo (V5-V12);412,98;15,92
28/06/2009;0,15;4,82;0,72;0,85;Fase de Desarrollo (V5-V12);421,17;15,95
29/06/2009;0,15;4,60;0,69;0,90;Fase de Desarrollo (V5-V12);430,28;17,05
30/06/2009;0,15;6,08;0,91;0,97;Fase de Desarrollo (V5-V12);440,43;18,62
01/07/2009;0,15;6,42;0,96;1,04;Fase de Desarrollo (V5-V12);451,48;19,95
02/07/2009;0,15;6,43;0,96;1,10;Fase de Desarrollo (V5-V12);462,10;20,57
03/07/2009;0,15;5,09;0,76;1,16;Fase de Desarrollo (V5-V12);470,17;20,42
04/07/2009;0,15;5,78;0,87;1,21;Fase de Desarrollo (V5-V12);478,58;19,83
05/07/2009;0,15;5,64;0,85;1,25;Fase de Desarrollo (V5-V12);485,66;18,65
06/07/2009;0,15;5,60;0,84;1,30;Fase de Desarrollo (V5-V12);492,68;17,72
07/07/2009;0,15;5,56;0,83;1,34;Fase de Desarrollo (V5-V12);499,52;16,88
08/07/2009;0,15;5,48;0,82;1,38;Fase de Desarrollo (V5-V12);506,65;16,15
09/07/2009;0,15;5,36;0,80;1,43;Fase de Desarrollo (V5-V12);514,59;16,04
10/07/2009;0,15;5,59;0,84;1,49;Fase de Desarrollo (V5-V12);523,10;16,51
11/07/2009;0,15;6,50;0,98;1,55;Fase de Desarrollo (V5-V12);532,80;17,67
12/07/2009;0,15;6,35;0,95;1,62;Fase de Desarrollo (V5-V12);543,75;19,01
13/07/2009;0,15;6,71;1,01;1,68;Fase de Desarrollo (V5-V12);553,43;19,59
14/07/2009;0,15;5,55;0,83;1,72;Fase de Desarrollo (V5-V12);559,47;18,78
15/07/2009;0,15;5,71;0,86;1,77;Fase de Desarrollo (V5-V12);567,21;17,78
16/07/2009;0,15;6,48;0,97;1,82;Fase de Desarrollo (V5-V12);575,88;16,87
17/07/2009;0,15;5,04;0,76;1,85;Fase de Desarrollo (V5-V12);580,02;15,35
18/07/2009;0,15;5,40;0,81;1,89;Fase de Desarrollo (V5-V12);587,42;15,19
19/07/2009;0,15;5,69;0,85;1,95;Fase de Desarrollo (V5-V12);596,23;15,74
20/07/2009;0,15;5,80;0,87;2,01;Fase de Desarrollo (V5-V12);606,11;16,33
21/07/2009;0,15;5,34;0,80;2,06;Fase de Desarrollo (V5-V12);614,87;17,86
22/07/2009;0,15;3,25;0,49;2,11;Fase de Desarrollo (V5-V12);621,62;18,27
23/07/2009;1,16;4,72;5,48;2,14;Fase de Desarrollo (V5-V12);626,92;17,67
24/07/2009;1,16;5,13;5,93;2,18;Fase de Desarrollo (V5-V12);632,43;16,40
